Subject	Trial	Event Type	Code	trial_boolean(num)	condition_code(num)	condition_label(str)	Time	TTime	Uncertainty...10	Duration	Uncertainty...12	ReqTime	ReqDur	Stim Type	Pair Index
20120	1	Picture	0;11;localize	0	11	localize	160	0	1	421502	7	0	next	other	0
20120	1	Response	0	n/a	n/a	n/a	421409	421249	1	n/a	n/a	n/a	n/a	n/a	n/a
20120	2	Picture	0;111;blockstart	0	111	blockstart	421662	0	7	167	7	0	next	other	0
20120	3	Picture	block_tar_pic	block_tar_pic	n/a	n/a	421829	0	1	51500	1	0	next	other	0
20120	3	Sound	block_tar_sound	block_tar_sound	n/a	n/a	421852	24	209	n/a	n/a	0	n/a	other	0
20120	5	Picture	trial_start	trial_start	n/a	n/a	478496	0	1	667	7	0	next	other	0
20120	5	Picture	1; 10; UN_0; pictures//target//lipstick.jpg	1	10	UN_0	479162	667	7	24833	7	580	next	miss	0
20120	5	Sound	1; 0; UN_0; sounds//prison.wav	1	0	UN_0	479166	671	2	n/a	n/a	670	n/a	incorrect	9
20120	5	Response	1	n/a	n/a	n/a	495376	16881	1	n/a	n/a	n/a	n/a	n/a	n/a
20120	7	Picture	trial_start	trial_start	n/a	n/a	509162	0	1	667	7	0	next	other	0
20120	7	Picture	2; 30; P; pictures//nontarget//jam.png	2	30	P	509829	667	7	24834	7	580	next	miss	0
20120	7	Sound	2; 0; P; sounds//jazz.wav	2	0	P	509832	670	2	n/a	n/a	670	n/a	hit	13
20120	7	Response	11	n/a	n/a	n/a	528584	19422	1	n/a	n/a	n/a	n/a	n/a	n/a
20120	9	Picture	trial_start	trial_start	n/a	n/a	539829	0	1	2667	7	0	next	other	0
20120	9	Sound	3; 25; UN_200; sounds//city.wav	3	25	UN_200	540499	670	2	n/a	n/a	670	n/a	hit	17
20120	9	Picture	3; 20; UN_200; pictures//target//neck.png	3	20	UN_200	542496	2667	7	26000	7	2580	next	miss	0
20120	9	Response	21	n/a	n/a	n/a	560284	20454	1	n/a	n/a	n/a	n/a	n/a	n/a
20120	11	Picture	trial_start	trial_start	n/a	n/a	573663	0	1	667	7	0	next	other	0
20120	11	Picture	4; 50; No; pictures//target//sink.jpeg	4	50	No	574329	667	7	24833	7	580	next	miss	0
20120	11	Sound	4; 0; No; sounds//empty.wav	4	0	No	574333	670	2	n/a	n/a	670	n/a	miss	0
20120	13	Picture	trial_start	trial_start	n/a	n/a	604329	0	1	667	7	0	next	other	0
20120	13	Picture	5; 10; UN_0; pictures//nontarget//cave.jpg	5	10	UN_0	604996	667	7	24833	7	580	next	miss	0
20120	13	Sound	5; 0; UN_0; sounds//tax.wav	5	0	UN_0	604999	670	2	n/a	n/a	670	n/a	incorrect	24
20120	13	Response	2	n/a	n/a	n/a	623773	19444	1	n/a	n/a	n/a	n/a	n/a	n/a
20120	15	Picture	trial_start	trial_start	n/a	n/a	634996	0	1	667	7	0	next	other	0
20120	15	Picture	6; 30; P; pictures//nontarget//panda.jpg	6	30	P	635663	667	7	24834	7	580	next	miss	0
20120	15	Sound	6; 0; P; sounds//panel.wav	6	0	P	635666	670	2	n/a	n/a	670	n/a	miss	0
20120	16	Response	1	n/a	n/a	n/a	663821	3325	1	n/a	n/a	n/a	n/a	n/a	n/a
20120	17	Picture	trial_start	trial_start	n/a	n/a	665663	0	1	667	7	0	next	other	0
20120	17	Picture	7; 30; P; pictures//target//chalk.jpg	7	30	P	666330	667	7	25000	7	580	next	miss	0
20120	17	Sound	7; 0; P; sounds//choice.wav	7	0	P	666333	670	2	n/a	n/a	670	n/a	incorrect	32
20120	17	Response	1	n/a	n/a	n/a	680510	14847	1	n/a	n/a	n/a	n/a	n/a	n/a
20120	19	Picture	trial_start	trial_start	n/a	n/a	696496	0	1	667	7	0	next	other	0
20120	19	Picture	8; 50; No; pictures//nontarget//vest.jpeg	8	50	No	697163	667	7	24834	7	580	next	miss	0
20120	19	Sound	8; 0; No; sounds//empty.wav	8	0	No	697166	670	2	n/a	n/a	670	n/a	miss	0
20120	21	Picture	trial_start	trial_start	n/a	n/a	727163	0	1	2667	7	0	next	other	0
20120	21	Sound	9; 45; C; sounds//pear.wav	9	45	C	727833	670	2	n/a	n/a	670	n/a	hit	39
20120	21	Picture	9; 40; C; pictures//nontarget//avocado.jpg	9	40	C	729830	2667	7	24167	7	2580	next	miss	0
20120	21	Response	11	n/a	n/a	n/a	744669	17506	1	n/a	n/a	n/a	n/a	n/a	n/a
20120	23	Picture	trial_start	trial_start	n/a	n/a	759163	0	1	667	7	0	next	other	0
20120	23	Picture	10; 30; P; pictures//target//duck.jpg	10	30	P	759830	667	7	24833	7	580	next	miss	0
20120	23	Sound	10; 0; P; sounds//duchess.wav	10	0	P	759833	670	2	n/a	n/a	670	n/a	incorrect	43
20120	23	Response	1	n/a	n/a	n/a	781759	22595	1	n/a	n/a	n/a	n/a	n/a	n/a
20120	25	Picture	trial_start	trial_start	n/a	n/a	789830	0	1	2667	7	0	next	other	0
20120	25	Sound	11; 25; UN_200; sounds//memory.wav	11	25	UN_200	790500	670	2	n/a	n/a	670	n/a	hit	47
20120	25	Picture	11; 20; UN_200; pictures//nontarget//lasangna.jpg	11	20	UN_200	792497	2667	7	26000	7	2580	next	miss	0
20120	25	Response	11	n/a	n/a	n/a	805888	16057	1	n/a	n/a	n/a	n/a	n/a	n/a
20120	27	Picture	trial_start	trial_start	n/a	n/a	823664	0	1	667	7	0	next	other	0
20120	27	Picture	12; 50; No; pictures//nontarget//film.jpeg	12	50	No	824330	667	7	25167	7	580	next	miss	0
20120	27	Sound	12; 0; No; sounds//empty.wav	12	0	No	824334	670	1	n/a	n/a	670	n/a	miss	0
20120	29	Picture	trial_start	trial_start	n/a	n/a	854664	0	1	667	7	0	next	other	0
20120	29	Picture	13; 10; UN_0; pictures//target//milk.jpg	13	10	UN_0	855330	667	7	25333	7	580	next	miss	0
20120	29	Sound	13; 0; UN_0; sounds//budget.wav	13	0	UN_0	855334	670	1	n/a	n/a	670	n/a	incorrect	54
20120	29	Response	1	n/a	n/a	n/a	873106	18442	1	n/a	n/a	n/a	n/a	n/a	n/a
20120	31	Picture	trial_start	trial_start	n/a	n/a	885830	0	1	667	7	0	next	other	0
20120	31	Picture	14; 50; No; pictures//target//cake.jpeg	14	50	No	886497	667	7	25667	7	580	next	miss	0
20120	31	Sound	14; 0; No; sounds//empty.wav	14	0	No	886500	670	1	n/a	n/a	670	n/a	miss	0
20120	33	Picture	trial_start	trial_start	n/a	n/a	917331	0	1	667	7	0	next	other	0
20120	33	Picture	15; 10; UN_0; pictures//nontarget//bowtie.jpeg	15	10	UN_0	917997	667	7	24833	7	580	next	miss	0
20120	33	Sound	15; 0; UN_0; sounds//tear.wav	15	0	UN_0	918001	670	2	n/a	n/a	670	n/a	hit	61
20120	33	Response	11	n/a	n/a	n/a	933845	16514	1	n/a	n/a	n/a	n/a	n/a	n/a
20120	35	Picture	trial_start	trial_start	n/a	n/a	947997	0	1	667	7	0	next	other	0
20120	35	Picture	16; 10; UN_0; pictures//target//ink.jpg	16	10	UN_0	948664	667	7	25000	7	580	next	miss	0
20120	35	Sound	16; 0; UN_0; sounds//needle.wav	16	0	UN_0	948667	670	2	n/a	n/a	670	n/a	incorrect	65
20120	35	Response	1	n/a	n/a	n/a	966234	18236	1	n/a	n/a	n/a	n/a	n/a	n/a
20120	37	Picture	trial_start	trial_start	n/a	n/a	978831	0	1	2667	7	0	next	other	0
20120	37	Sound	17; 25; UN_200; sounds//freedom.wav	17	25	UN_200	979501	670	2	n/a	n/a	670	n/a	hit	69
20120	37	Picture	17; 20; UN_200; pictures//nontarget//worm.png	17	20	UN_200	981497	2667	7	24000	7	2580	next	miss	0
20120	37	Response	11	n/a	n/a	n/a	998273	19442	1	n/a	n/a	n/a	n/a	n/a	n/a
20120	39	Picture	trial_start	trial_start	n/a	n/a	1010664	0	1	2667	7	0	next	other	0
20120	39	Sound	18; 45; C; sounds//pie.wav	18	45	C	1011334	670	2	n/a	n/a	670	n/a	incorrect	73
20120	39	Picture	18; 40; C; pictures//target//cupcake.jpg	18	40	C	1013331	2667	7	23833	7	2580	next	miss	0
20120	39	Response	1	n/a	n/a	n/a	1027103	16439	1	n/a	n/a	n/a	n/a	n/a	n/a
20120	41	Picture	trial_start	trial_start	n/a	n/a	1042331	0	1	2667	7	0	next	other	0
20120	41	Sound	19; 45; C; sounds//whale.wav	19	45	C	1043001	670	2	n/a	n/a	670	n/a	incorrect	77
20120	41	Picture	19; 40; C; pictures//target//shark.jpg	19	40	C	1044998	2667	7	22834	7	2580	next	miss	0
20120	41	Response	1	n/a	n/a	n/a	1054002	11671	1	n/a	n/a	n/a	n/a	n/a	n/a
20120	43	Picture	trial_start	trial_start	n/a	n/a	1072998	0	1	667	7	0	next	other	0
20120	43	Picture	20; 50; No; pictures//nontarget//giraffe.jpeg	20	50	No	1073664	667	7	24833	7	580	next	miss	0
20120	43	Sound	20; 0; No; sounds//empty.wav	20	0	No	1073668	670	1	n/a	n/a	670	n/a	miss	0
20120	45	Picture	trial_start	trial_start	n/a	n/a	1103665	0	1	2667	7	0	next	other	0
20120	45	Sound	21; 25; UN_200; sounds//sacrifice.wav	21	25	UN_200	1104335	670	2	n/a	n/a	670	n/a	hit	84
20120	45	Picture	21; 20; UN_200; pictures//nontarget//olive.jpg	21	20	UN_200	1106331	2667	7	23667	7	2580	next	miss	0
20120	45	Response	11	n/a	n/a	n/a	1125140	21476	1	n/a	n/a	n/a	n/a	n/a	n/a
20120	47	Picture	trial_start	trial_start	n/a	n/a	1135165	0	1	667	7	0	next	other	0
20120	47	Picture	22; 30; P; pictures//target//fork.jpg	22	30	P	1135831	667	7	25167	7	580	next	miss	0
20120	47	Sound	22; 0; P; sounds//forces.wav	22	0	P	1135835	670	1	n/a	n/a	670	n/a	incorrect	88
20120	47	Response	1	n/a	n/a	n/a	1148272	13107	1	n/a	n/a	n/a	n/a	n/a	n/a
20120	49	Picture	trial_start	trial_start	n/a	n/a	1166165	0	1	667	7	0	next	other	0
20120	49	Picture	23; 10; UN_0; pictures//nontarget//monkey.jpeg	23	10	UN_0	1166831	667	7	24833	7	580	next	miss	0
20120	49	Sound	23; 0; UN_0; sounds//seed.wav	23	0	UN_0	1166835	670	1	n/a	n/a	670	n/a	miss	0
20120	51	Picture	trial_start	trial_start	n/a	n/a	1196832	0	1	2667	7	0	next	other	0
20120	51	Sound	24; 25; UN_200; sounds//speed.wav	24	25	UN_200	1197502	670	2	n/a	n/a	670	n/a	incorrect	95
20120	51	Picture	24; 20; UN_200; pictures//target//bank.jpg	24	20	UN_200	1199498	2667	7	23833	7	2580	next	miss	0
20120	51	Response	1	n/a	n/a	n/a	1214978	18147	1	n/a	n/a	n/a	n/a	n/a	n/a
20120	53	Picture	trial_start	trial_start	n/a	n/a	1228498	0	1	667	7	0	next	other	0
20120	53	Picture	25; 30; P; pictures//nontarget//Bow.jpg	25	30	P	1229165	667	7	25000	7	580	next	miss	0
20120	53	Sound	25; 0; P; sounds//bone.wav	25	0	P	1229168	670	1	n/a	n/a	670	n/a	hit	99
20120	53	Response	11	n/a	n/a	n/a	1242668	14169	1	n/a	n/a	n/a	n/a	n/a	n/a
20120	55	Picture	trial_start	trial_start	n/a	n/a	1259332	0	1	2667	7	0	next	other	0
20120	55	Sound	26; 25; UN_200; sounds//people.wav	26	25	UN_200	1260002	671	2	n/a	n/a	670	n/a	hit	103
20120	55	Picture	26; 20; UN_200; pictures//target//steak.jpg	26	20	UN_200	1261998	2667	7	22833	7	2580	next	miss	0
20120	55	Response	21	n/a	n/a	n/a	1276767	17435	1	n/a	n/a	n/a	n/a	n/a	n/a
20120	57	Picture	trial_start	trial_start	n/a	n/a	1289999	0	1	667	7	0	next	other	0
20120	57	Picture	27; 50; No; pictures//target//pancake.jpeg	27	50	No	1290665	667	7	24833	7	580	next	miss	0
20120	57	Sound	27; 0; No; sounds//empty.wav	27	0	No	1290669	670	2	n/a	n/a	670	n/a	hit	107
20120	57	Response	21	n/a	n/a	n/a	1303036	13038	1	n/a	n/a	n/a	n/a	n/a	n/a
20120	59	Picture	trial_start	trial_start	n/a	n/a	1320665	0	1	2667	7	0	next	other	0
20120	59	Sound	28; 45; C; sounds//seat.wav	28	45	C	1321335	670	2	n/a	n/a	670	n/a	hit	111
20120	59	Picture	28; 40; C; pictures//nontarget//bench.jpg	28	40	C	1323332	2667	7	23833	7	2580	next	miss	0
20120	59	Response	11	n/a	n/a	n/a	1339265	18600	1	n/a	n/a	n/a	n/a	n/a	n/a
20120	61	Picture	trial_start	trial_start	n/a	n/a	1352332	0	1	2667	7	0	next	other	0
20120	61	Sound	29; 45; C; sounds//pamphlet.wav	29	45	C	1353002	670	2	n/a	n/a	670	n/a	hit	115
20120	61	Picture	29; 40; C; pictures//target//book.jpg	29	40	C	1354999	2667	7	23000	7	2580	next	miss	0
20120	61	Response	21	n/a	n/a	n/a	1371915	19583	1	n/a	n/a	n/a	n/a	n/a	n/a
20120	63	Picture	trial_start	trial_start	n/a	n/a	1383166	0	1	2667	7	0	next	other	0
20120	63	Sound	30; 45; C; sounds//bread.wav	30	45	C	1383836	670	2	n/a	n/a	670	n/a	hit	119
20120	63	Picture	30; 40; C; pictures//nontarget//pizza.jpg	30	40	C	1385832	2667	7	22500	13	2580	next	miss	0
20120	63	Response	11	n/a	n/a	n/a	1396844	13679	1	n/a	n/a	n/a	n/a	n/a	n/a
20120	64	Picture	0;222;blockend	0	222	blockend	1408332	0	7	167	13	0	next	other	0
