Subject	Trial	Event Type	Code	trial_boolean(num)	condition_code(num)	condition_label(str)	Time	TTime	Uncertainty...10	Duration	Uncertainty...12	ReqTime	ReqDur	Stim Type	Pair Index
20111	1	Picture	0;11;localize	0	11	localize	161	0	1	175834	7	0	next	other	0
20111	1	Response	0	n/a	n/a	n/a	175800	175640	1	n/a	n/a	n/a	n/a	n/a	n/a
20111	2	Picture	0;111;blockstart	0	111	blockstart	175995	0	7	167	7	0	next	other	0
20111	3	Picture	block_tar_pic	block_tar_pic	n/a	n/a	176161	0	1	50500	1	0	next	other	0
20111	3	Sound	block_tar_sound	block_tar_sound	n/a	n/a	176189	28	215	n/a	n/a	0	n/a	other	0
20111	5	Picture	trial_start	trial_start	n/a	n/a	231828	0	1	667	7	0	next	other	0
20111	5	Picture	1; 50; No; pictures//nontarget//vest.jpeg	1	50	No	232495	667	7	24833	7	580	next	miss	0
20111	5	Sound	1; 0; No; sounds//empty.wav	1	0	No	232498	670	2	n/a	n/a	670	n/a	hit	9
20111	5	Response	11	n/a	n/a	n/a	241626	9798	1	n/a	n/a	n/a	n/a	n/a	n/a
20111	7	Picture	trial_start	trial_start	n/a	n/a	262495	0	1	667	7	0	next	other	0
20111	7	Picture	2; 30; P; pictures//nontarget//panda.jpg	2	30	P	263162	667	7	25000	7	580	next	miss	0
20111	7	Sound	2; 0; P; sounds//panel.wav	2	0	P	263165	670	2	n/a	n/a	670	n/a	hit	13
20111	7	Response	11	n/a	n/a	n/a	278616	16121	1	n/a	n/a	n/a	n/a	n/a	n/a
20111	9	Picture	trial_start	trial_start	n/a	n/a	293328	0	1	2667	7	0	next	other	0
20111	9	Sound	3; 45; C; sounds//bread.wav	3	45	C	293998	670	2	n/a	n/a	670	n/a	hit	17
20111	9	Picture	3; 40; C; pictures//nontarget//pizza.jpg	3	40	C	295995	2667	7	23667	7	2580	next	miss	0
20111	9	Response	11	n/a	n/a	n/a	307356	14028	2	n/a	n/a	n/a	n/a	n/a	n/a
20111	11	Picture	trial_start	trial_start	n/a	n/a	324828	0	1	667	7	0	next	other	0
20111	11	Picture	4; 30; P; pictures//target//fork.jpg	4	30	P	325495	667	7	25167	7	580	next	miss	0
20111	11	Sound	4; 0; P; sounds//forces.wav	4	0	P	325498	670	2	n/a	n/a	670	n/a	hit	21
20111	11	Response	21	n/a	n/a	n/a	336696	11868	1	n/a	n/a	n/a	n/a	n/a	n/a
20111	13	Picture	trial_start	trial_start	n/a	n/a	355829	0	1	667	7	0	next	other	0
20111	13	Picture	5; 10; UN_0; pictures//nontarget//monkey.jpeg	5	10	UN_0	356495	667	7	28167	7	580	next	miss	0
20111	13	Sound	5; 0; UN_0; sounds//seed.wav	5	0	UN_0	356499	670	2	n/a	n/a	670	n/a	hit	25
20111	13	Response	11	n/a	n/a	n/a	366714	10885	1	n/a	n/a	n/a	n/a	n/a	n/a
20111	15	Picture	trial_start	trial_start	n/a	n/a	389829	0	1	667	7	0	next	other	0
20111	15	Picture	6; 50; No; pictures//nontarget//film.jpeg	6	50	No	390495	667	7	24834	7	580	next	miss	0
20111	15	Sound	6; 0; No; sounds//empty.wav	6	0	No	390499	670	1	n/a	n/a	670	n/a	hit	29
20111	15	Response	11	n/a	n/a	n/a	407893	18065	1	n/a	n/a	n/a	n/a	n/a	n/a
20111	17	Picture	trial_start	trial_start	n/a	n/a	420495	0	1	667	7	0	next	other	0
20111	17	Picture	7; 10; UN_0; pictures//target//ink.jpg	7	10	UN_0	421162	667	7	25667	7	580	next	miss	0
20111	17	Sound	7; 0; UN_0; sounds//needle.wav	7	0	UN_0	421165	670	2	n/a	n/a	670	n/a	hit	33
20111	17	Response	21	n/a	n/a	n/a	444872	24377	1	n/a	n/a	n/a	n/a	n/a	n/a
