	Subject	Trial	Event Type	Code	trial_boolean(num)	condition_code(num)	condition_label(str)	Time	TTime	Uncertainty...10	Duration	Uncertainty...12	ReqTime	ReqDur	Stim Type	Pair Index
239	15434	122	Sound	28; 0; No; sounds//empty.wav	28	0	No	2099025	670	2	n/a	n/a	670	n/a	hit	240
240	15434	122	Response	11	n/a	n/a	n/a	2111467	13112	1	n/a	n/a	n/a	n/a	n/a	n/a
241	15434	124	Picture	trial_start	trial_start	n/a	n/a	2129189	0	1	667	7	0	next	other	0
242	15434	124	Picture	29; 10; UN_0; pictures//nontarget//cage.jpeg	29	10	UN_0	2129856	667	7	24834	7	580	next	miss	0
243	15434	124	Sound	29; 0; UN_0; sounds//phrase.wav	29	0	UN_0	2129859	670	2	n/a	n/a	670	n/a	hit	244
244	15434	124	Response	21	n/a	n/a	n/a	2142416	13227	1	n/a	n/a	n/a	n/a	n/a	n/a
245	15434	126	Picture	trial_start	trial_start	n/a	n/a	2159856	0	1	2667	7	0	next	other	0
246	15434	126	Sound	30; 25; UN_200; sounds//blood.wav	30	25	UN_200	2160526	670	2	n/a	n/a	670	n/a	hit	248
247	15434	126	Picture	30; 20; UN_200; pictures//nontarget//stamp.jpg	30	20	UN_200	2162523	2667	7	22500	13	2580	next	miss	0
248	15434	126	Response	21	n/a	n/a	n/a	2181806	21950	1	n/a	n/a	n/a	n/a	n/a	n/a
249	15434	127	Picture	0;222;blockend	0	222	blockend	2185023	0	7	333	13	0	next	other	0
250	15434	128	Picture	0;111;blockstart	0	111	blockstart	2185357	0	7	167	7	0	next	other	0
251	15434	129	Picture	block_tar_pic	block_tar_pic	n/a	n/a	2185523	0	1	50834	1	0	next	other	0
252	15434	129	Sound	block_tar_sound	block_tar_sound	n/a	n/a	2185530	6	2	n/a	n/a	0	n/a	other	0
253	15434	131	Picture	trial_start	trial_start	n/a	n/a	2241524	0	1	2667	7	0	next	other	0
254	15434	131	Sound	1; 45; C; sounds//cover.wav	1	45	C	2242194	670	2	n/a	n/a	670	n/a	hit	256
255	15434	131	Picture	1; 40; C; pictures//nontarget//roof.jpg	1	40	C	2244191	2667	7	27000	7	2580	next	miss	0
256	15434	131	Response	21	n/a	n/a	n/a	2261304	19780	1	n/a	n/a	n/a	n/a	n/a	n/a
257	15434	133	Picture	trial_start	trial_start	n/a	n/a	2276358	0	1	2667	7	0	next	other	0
258	15434	133	Sound	2; 25; UN_200; sounds//lawyer.wav	2	25	UN_200	2277028	670	2	n/a	n/a	670	n/a	hit	260
259	15434	133	Picture	2; 20; UN_200; pictures//nontarget//ham.jpg	2	20	UN_200	2279025	2667	7	24000	7	2580	next	miss	0
260	15434	133	Response	21	n/a	n/a	n/a	2300516	24158	1	n/a	n/a	n/a	n/a	n/a	n/a
261	15434	135	Picture	trial_start	trial_start	n/a	n/a	2308192	0	1	667	7	0	next	other	0
262	15434	135	Picture	3; 10; UN_0; pictures//target//cactus.jpg	3	10	UN_0	2308858	667	7	25000	7	580	next	miss	0
263	15434	135	Sound	3; 0; UN_0; sounds//area.wav	3	0	UN_0	2308862	670	1	n/a	n/a	670	n/a	hit	264
264	15434	135	Response	11	n/a	n/a	n/a	2323665	15473	1	n/a	n/a	n/a	n/a	n/a	n/a
265	15434	137	Picture	trial_start	trial_start	n/a	n/a	2339026	0	1	667	7	0	next	other	0
266	15434	137	Picture	4; 50; No; pictures//nontarget//chocolate.jpeg	4	50	No	2339692	667	7	25167	7	580	next	miss	0
267	15434	137	Sound	4; 0; No; sounds//empty.wav	4	0	No	2339696	670	2	n/a	n/a	670	n/a	hit	268
268	15434	137	Response	21	n/a	n/a	n/a	2352773	13748	1	n/a	n/a	n/a	n/a	n/a	n/a
269	15434	139	Picture	trial_start	trial_start	n/a	n/a	2370026	0	1	667	7	0	next	other	0
270	15434	139	Picture	5; 30; P; pictures//target//compass.jpg	5	30	P	2370693	667	7	25834	7	580	next	miss	0
271	15434	139	Sound	5; 0; P; sounds//company.wav	5	0	P	2370696	670	3	n/a	n/a	670	n/a	hit	272
272	15434	139	Response	11	n/a	n/a	n/a	2380432	10406	1	n/a	n/a	n/a	n/a	n/a	n/a
273	15434	141	Picture	trial_start	trial_start	n/a	n/a	2401693	0	1	2667	7	0	next	other	0
274	15434	141	Sound	6; 25; UN_200; sounds//film.wav	6	25	UN_200	2402363	670	2	n/a	n/a	670	n/a	hit	276
275	15434	141	Picture	6; 20; UN_200; pictures//target//nose.jpg	6	20	UN_200	2404360	2667	7	23000	7	2580	next	miss	0
276	15434	141	Response	11	n/a	n/a	n/a	2414942	13249	1	n/a	n/a	n/a	n/a	n/a	n/a
277	15434	143	Picture	trial_start	trial_start	n/a	n/a	2432527	0	1	667	7	0	next	other	0
278	15434	143	Picture	7; 30; P; pictures//nontarget//pump.jpg	7	30	P	2433193	667	7	25000	7	580	next	miss	0
279	15434	143	Sound	7; 0; P; sounds//pub.wav	7	0	P	2433197	670	2	n/a	n/a	670	n/a	hit	280
280	15434	143	Response	21	n/a	n/a	n/a	2445302	12775	1	n/a	n/a	n/a	n/a	n/a	n/a
281	15434	145	Picture	trial_start	trial_start	n/a	n/a	2463361	0	1	2667	7	0	next	other	0
282	15434	145	Sound	8; 25; UN_200; sounds//math.wav	8	25	UN_200	2464031	670	2	n/a	n/a	670	n/a	hit	284
283	15434	145	Picture	8; 20; UN_200; pictures//target//glass.jpg	8	20	UN_200	2466027	2667	7	30167	7	2580	next	miss	0
284	15434	145	Response	11	n/a	n/a	n/a	2477182	13822	1	n/a	n/a	n/a	n/a	n/a	n/a
285	15434	147	Picture	trial_start	trial_start	n/a	n/a	2501361	0	1	667	7	0	next	other	0
286	15434	147	Picture	9; 50; No; pictures//target//glasses.jpeg	9	50	No	2502028	667	7	26000	7	580	next	miss	0
287	15434	147	Sound	9; 0; No; sounds//empty.wav	9	0	No	2502031	670	2	n/a	n/a	670	n/a	hit	288
288	15434	147	Response	11	n/a	n/a	n/a	2521463	20102	1	n/a	n/a	n/a	n/a	n/a	n/a
289	15434	149	Picture	trial_start	trial_start	n/a	n/a	2533195	0	1	667	7	0	next	other	0
290	15434	149	Picture	10; 30; P; pictures//target//Moose.jpg	10	30	P	2533861	667	7	24834	7	580	next	miss	0
291	15434	149	Sound	10; 0; P; sounds//mover.wav	10	0	P	2533865	670	2	n/a	n/a	670	n/a	hit	292
292	15434	149	Response	11	n/a	n/a	n/a	2554790	21595	1	n/a	n/a	n/a	n/a	n/a	n/a
293	15434	151	Picture	trial_start	trial_start	n/a	n/a	2563862	0	1	2667	8	0	next	other	0
294	15434	151	Sound	11; 45; C; sounds//oat.wav	11	45	C	2564532	670	2	n/a	n/a	670	n/a	hit	296
295	15434	151	Picture	11; 40; C; pictures//target//rice.jpg	11	40	C	2566528	2667	8	23167	8	2580	next	miss	0
296	15434	151	Response	11	n/a	n/a	n/a	2576492	12630	1	n/a	n/a	n/a	n/a	n/a	n/a
297	15434	153	Picture	trial_start	trial_start	n/a	n/a	2594862	0	1	2667	7	0	next	other	0
298	15434	153	Sound	12; 45; C; sounds//bag.wav	12	45	C	2595532	670	1	n/a	n/a	670	n/a	incorrect	300
299	15434	153	Picture	12; 40; C; pictures//target//briefcase.png	12	40	C	2597529	2667	7	23334	7	2580	next	miss	0
300	15434	153	Response	2	n/a	n/a	n/a	2616629	21767	1	n/a	n/a	n/a	n/a	n/a	n/a
301	15434	155	Picture	trial_start	trial_start	n/a	n/a	2626029	0	1	667	7	0	next	other	0
302	15434	155	Picture	13; 10; UN_0; pictures//nontarget//airbag.jpg	13	10	UN_0	2626696	667	7	28834	7	580	next	miss	0
303	15434	155	Sound	13; 0; UN_0; sounds//purple.wav	13	0	UN_0	2626700	671	2	n/a	n/a	670	n/a	miss	0
304	15434	156	Response	1	n/a	n/a	n/a	2655829	300	1	n/a	n/a	n/a	n/a	n/a	n/a
305	15434	157	Picture	trial_start	trial_start	n/a	n/a	2660696	0	1	2666	8	0	next	other	0
306	15434	157	Sound	14; 45; C; sounds//link.wav	14	45	C	2661366	670	2	n/a	n/a	670	n/a	hit	308
307	15434	157	Picture	14; 40; C; pictures//nontarget//bridge.jpg	14	40	C	2663362	2666	8	23001	8	2580	next	miss	0
308	15434	157	Response	21	n/a	n/a	n/a	2685148	24452	1	n/a	n/a	n/a	n/a	n/a	n/a
309	15434	159	Picture	trial_start	trial_start	n/a	n/a	2691530	0	1	667	7	0	next	other	0
310	15434	159	Picture	15; 50; No; pictures//nontarget//bowl.jpeg	15	50	No	2692197	667	7	25834	7	580	next	miss	0
311	15434	159	Sound	15; 0; No; sounds//empty.wav	15	0	No	2692201	671	2	n/a	n/a	670	n/a	incorrect	312
312	15434	159	Response	1	n/a	n/a	n/a	2714408	22878	1	n/a	n/a	n/a	n/a	n/a	n/a
313	15434	161	Picture	trial_start	trial_start	n/a	n/a	2723197	0	1	667	7	0	next	other	0
314	15434	161	Picture	16; 30; P; pictures//target//horse.jpg	16	30	P	2723864	667	7	24834	7	580	next	miss	0
315	15434	161	Sound	16; 0; P; sounds//hormone.wav	16	0	P	2723867	670	2	n/a	n/a	670	n/a	hit	316
316	15434	161	Response	11	n/a	n/a	n/a	2734430	11233	1	n/a	n/a	n/a	n/a	n/a	n/a
317	15434	163	Picture	trial_start	trial_start	n/a	n/a	2753864	0	1	2667	7	0	next	other	0
318	15434	163	Sound	17; 25; UN_200; sounds//estate.wav	17	25	UN_200	2754534	670	2	n/a	n/a	670	n/a	hit	320
319	15434	163	Picture	17; 20; UN_200; pictures//nontarget//cherry.jpg	17	20	UN_200	2756531	2667	7	23000	7	2580	next	miss	0
320	15434	163	Response	21	n/a	n/a	n/a	2768877	15012	1	n/a	n/a	n/a	n/a	n/a	n/a
321	15434	165	Picture	trial_start	trial_start	n/a	n/a	2784698	0	1	667	7	0	next	other	0
322	15434	165	Picture	18; 10; UN_0; pictures//target//mattress.jpg	18	10	UN_0	2785365	667	7	25000	7	580	next	miss	0
323	15434	165	Sound	18; 0; UN_0; sounds//shop.wav	18	0	UN_0	2785368	670	2	n/a	n/a	670	n/a	hit	324
324	15434	165	Response	11	n/a	n/a	n/a	2804487	19789	1	n/a	n/a	n/a	n/a	n/a	n/a
325	15434	167	Picture	trial_start	trial_start	n/a	n/a	2815532	0	1	667	7	0	next	other	0
326	15434	167	Picture	19; 10; UN_0; pictures//nontarget//tape.jpg	19	10	UN_0	2816199	667	7	28334	7	580	next	miss	0
327	15434	167	Sound	19; 0; UN_0; sounds//chord.wav	19	0	UN_0	2816202	670	1	n/a	n/a	670	n/a	hit	328
328	15434	167	Response	21	n/a	n/a	n/a	2834178	18646	1	n/a	n/a	n/a	n/a	n/a	n/a
329	15434	169	Picture	trial_start	trial_start	n/a	n/a	2849699	0	1	2667	7	0	next	other	0
330	15434	169	Sound	20; 45; C; sounds//toad.wav	20	45	C	2850369	670	2	n/a	n/a	670	n/a	hit	332
331	15434	169	Picture	20; 40; C; pictures//nontarget//frog.jpg	20	40	C	2852366	2667	7	23167	7	2580	next	miss	0
332	15434	169	Response	21	n/a	n/a	n/a	2866497	16798	1	n/a	n/a	n/a	n/a	n/a	n/a
333	15434	171	Picture	trial_start	trial_start	n/a	n/a	2880700	0	1	667	7	0	next	other	0
334	15434	171	Picture	21; 30; P; pictures//nontarget//radish.jpg	21	30	P	2881366	667	7	24834	7	580	next	miss	0
335	15434	171	Sound	21; 0; P; sounds//racket.wav	21	0	P	2881370	670	2	n/a	n/a	670	n/a	hit	336
336	15434	171	Response	21	n/a	n/a	n/a	2900726	20026	1	n/a	n/a	n/a	n/a	n/a	n/a
337	15434	173	Picture	trial_start	trial_start	n/a	n/a	2911366	0	1	667	7	0	next	other	0
338	15434	173	Picture	22; 50; No; pictures//target//floss.jpeg	22	50	No	2912033	667	7	25000	7	580	next	miss	0
339	15434	173	Sound	22; 0; No; sounds//empty.wav	22	0	No	2912036	670	2	n/a	n/a	670	n/a	hit	340
340	15434	173	Response	11	n/a	n/a	n/a	2924405	13038	1	n/a	n/a	n/a	n/a	n/a	n/a
341	15434	175	Picture	trial_start	trial_start	n/a	n/a	2942200	0	1	2667	7	0	next	other	0
342	15434	175	Sound	23; 25; UN_200; sounds//tab.wav	23	25	UN_200	2942870	670	2	n/a	n/a	670	n/a	hit	344
343	15434	175	Picture	23; 20; UN_200; pictures//target//fence.png	23	20	UN_200	2944867	2667	7	24000	7	2580	next	miss	0
344	15434	175	Response	11	n/a	n/a	n/a	2961274	19074	1	n/a	n/a	n/a	n/a	n/a	n/a
345	15434	177	Picture	trial_start	trial_start	n/a	n/a	2974034	0	1	2667	7	0	next	other	0
346	15434	177	Sound	24; 45; C; sounds//tower.wav	24	45	C	2974704	670	2	n/a	n/a	670	n/a	incorrect	348
347	15434	177	Picture	24; 40; C; pictures//target//Lighthouse.jpg	24	40	C	2976701	2667	7	23667	7	2580	next	miss	0
348	15434	177	Response	2	n/a	n/a	n/a	2988563	14529	1	n/a	n/a	n/a	n/a	n/a	n/a
349	15434	177	Response	1	n/a	n/a	n/a	2999035	25001	1251	n/a	n/a	n/a	n/a	n/a	n/a
350	15434	179	Picture	trial_start	trial_start	n/a	n/a	3005534	0	1	667	7	0	next	other	0
351	15434	179	Picture	25; 10; UN_0; pictures//target//cross.jpg	25	10	UN_0	3006201	667	7	24834	7	580	next	miss	0
352	15434	179	Sound	25; 0; UN_0; sounds//award.wav	25	0	UN_0	3006205	670	2	n/a	n/a	670	n/a	hit	353
353	15434	179	Response	11	n/a	n/a	n/a	3020504	14969	1	n/a	n/a	n/a	n/a	n/a	n/a
354	15434	181	Picture	trial_start	trial_start	n/a	n/a	3036202	0	1	667	7	0	next	other	0
355	15434	181	Picture	26; 50; No; pictures//target//scissors.jpeg	26	50	No	3036868	667	7	25500	7	580	next	miss	0
356	15434	181	Sound	26; 0; No; sounds//empty.wav	26	0	No	3036872	670	2	n/a	n/a	670	n/a	hit	357
357	15434	181	Response	11	n/a	n/a	n/a	3054063	17862	1	n/a	n/a	n/a	n/a	n/a	n/a
358	15434	183	Picture	trial_start	trial_start	n/a	n/a	3067535	0	1	667	7	0	next	other	0
359	15434	183	Picture	27; 50; No; pictures//nontarget//wood.jpeg	27	50	No	3068202	667	7	26000	7	580	next	miss	0
360	15434	183	Sound	27; 0; No; sounds//empty.wav	27	0	No	3068205	670	1	n/a	n/a	670	n/a	hit	361
361	15434	183	Response	21	n/a	n/a	n/a	3082533	14998	1	n/a	n/a	n/a	n/a	n/a	n/a
362	15434	185	Picture	trial_start	trial_start	n/a	n/a	3099369	0	1	667	7	0	next	other	0
363	15434	185	Picture	28; 10; UN_0; pictures//nontarget//lightbulb.jpg	28	10	UN_0	3100036	667	7	26834	7	580	next	miss	0
364	15434	185	Sound	28; 0; UN_0; sounds//fort.wav	28	0	UN_0	3100039	670	2	n/a	n/a	670	n/a	hit	365
365	15434	185	Response	21	n/a	n/a	n/a	3117482	18113	1	n/a	n/a	n/a	n/a	n/a	n/a
366	15434	187	Picture	trial_start	trial_start	n/a	n/a	3132036	0	1	2667	7	0	next	other	0
367	15434	187	Sound	29; 25; UN_200; sounds//action.wav	29	25	UN_200	3132706	670	2	n/a	n/a	670	n/a	hit	369
368	15434	187	Picture	29; 20; UN_200; pictures//nontarget//screw.jpg	29	20	UN_200	3134703	2667	7	24167	7	2580	next	miss	0
369	15434	187	Response	21	n/a	n/a	n/a	3149922	17886	1	n/a	n/a	n/a	n/a	n/a	n/a
370	15434	189	Picture	trial_start	trial_start	n/a	n/a	3164037	0	1	667	7	0	next	other	0
371	15434	189	Picture	30; 30; P; pictures//nontarget//Kiwi.jpg	30	30	P	3164703	667	7	24500	13	580	next	miss	0
372	15434	189	Sound	30; 0; P; sounds//keynote.wav	30	0	P	3164707	670	1	n/a	n/a	670	n/a	hit	373
373	15434	189	Response	21	n/a	n/a	n/a	3176192	12156	1	n/a	n/a	n/a	n/a	n/a	n/a
374	15434	190	Picture	0;222;blockend	0	222	blockend	3189204	0	7	333	13	0	next	other	0
375	15434	191	Picture	0;111;blockstart	0	111	blockstart	3189537	0	7	167	7	0	next	other	0
376	15434	192	Picture	block_tar_pic	block_tar_pic	n/a	n/a	3189704	0	1	54667	1	0	next	other	0
377	15434	192	Sound	block_tar_sound	block_tar_sound	n/a	n/a	3189710	6	1	n/a	n/a	0	n/a	other	0
378	15434	194	Picture	trial_start	trial_start	n/a	n/a	3249538	0	1	2667	7	0	next	other	0
379	15434	194	Sound	1; 25; UN_200; sounds//default.wav	1	25	UN_200	3250208	670	2	n/a	n/a	670	n/a	hit	381
380	15434	194	Picture	1; 20; UN_200; pictures//nontarget//lightning.jpg	1	20	UN_200	3252204	2667	7	23000	7	2580	next	miss	0
381	15434	194	Response	21	n/a	n/a	n/a	3263239	13702	1	n/a	n/a	n/a	n/a	n/a	n/a
382	15434	196	Picture	trial_start	trial_start	n/a	n/a	3280372	0	1	2667	7	0	next	other	0
383	15434	196	Sound	2; 45; C; sounds//tube.wav	2	45	C	3281042	670	2	n/a	n/a	670	n/a	hit	385
384	15434	196	Picture	2; 40; C; pictures//target//funnel.jpg	2	40	C	3283038	2667	7	26167	7	2580	next	miss	0
385	15434	196	Response	11	n/a	n/a	n/a	3297481	17109	1	n/a	n/a	n/a	n/a	n/a	n/a
386	15434	198	Picture	trial_start	trial_start	n/a	n/a	3314372	0	1	667	7	0	next	other	0
387	15434	198	Picture	3; 50; No; pictures//nontarget//crane.jpeg	3	50	No	3315039	667	7	25000	7	580	next	miss	0
388	15434	198	Sound	3; 0; No; sounds//empty.wav	3	0	No	3315042	670	1	n/a	n/a	670	n/a	hit	389
389	15434	198	Response	21	n/a	n/a	n/a	3338009	23637	1	n/a	n/a	n/a	n/a	n/a	n/a
390	15434	200	Picture	trial_start	trial_start	n/a	n/a	3345206	0	1	667	7	0	next	other	0
391	15434	200	Picture	4; 30; P; pictures//target//pill.jpg	4	30	P	3345872	667	7	24834	7	580	next	miss	0
392	15434	200	Sound	4; 0; P; sounds//pilgrim.wav	4	0	P	3345876	670	2	n/a	n/a	670	n/a	hit	393
393	15434	200	Response	11	n/a	n/a	n/a	3358128	12923	1	n/a	n/a	n/a	n/a	n/a	n/a
394	15434	202	Picture	trial_start	trial_start	n/a	n/a	3375873	0	1	667	7	0	next	other	0
395	15434	202	Picture	5; 10; UN_0; pictures//nontarget//pillow.jpg	5	10	UN_0	3376539	667	7	24834	7	580	next	miss	0
396	15434	202	Sound	5; 0; UN_0; sounds//beauty.wav	5	0	UN_0	3376543	670	2	n/a	n/a	670	n/a	hit	397
397	15434	202	Response	21	n/a	n/a	n/a	3392229	16356	1	n/a	n/a	n/a	n/a	n/a	n/a
398	15434	204	Picture	trial_start	trial_start	n/a	n/a	3406540	0	1	667	7	0	next	other	0
399	15434	204	Picture	6; 50; No; pictures//nontarget//backpack.jpeg	6	50	No	3407207	667	7	25334	7	580	next	miss	0
400	15434	204	Sound	6; 0; No; sounds//empty.wav	6	0	No	3407210	670	2	n/a	n/a	670	n/a	hit	401
401	15434	204	Response	21	n/a	n/a	n/a	3427049	20509	1	n/a	n/a	n/a	n/a	n/a	n/a
402	15434	206	Picture	trial_start	trial_start	n/a	n/a	3437707	0	1	667	7	0	next	other	0
403	15434	206	Picture	7; 30; P; pictures//target//apple.jpg	7	30	P	3438374	667	7	25000	7	580	next	miss	0
404	15434	206	Sound	7; 0; P; sounds//apathy.wav	7	0	P	3438377	670	1	n/a	n/a	670	n/a	hit	405
405	15434	206	Response	11	n/a	n/a	n/a	3450158	12451	1	n/a	n/a	n/a	n/a	n/a	n/a
406	15434	208	Picture	trial_start	trial_start	n/a	n/a	3468541	0	1	667	7	0	next	other	0
407	15434	208	Picture	8; 10; UN_0; pictures//target//eagle.jpg	8	10	UN_0	3469207	667	7	26167	7	580	next	miss	0
408	15434	208	Sound	8; 0; UN_0; sounds//core.wav	8	0	UN_0	3469211	670	2	n/a	n/a	670	n/a	hit	409
409	15434	208	Response	11	n/a	n/a	n/a	3484748	16208	2	n/a	n/a	n/a	n/a	n/a	n/a
410	15434	210	Picture	trial_start	trial_start	n/a	n/a	3500541	0	1	2667	7	0	next	other	0
411	15434	210	Sound	9; 25; UN_200; sounds//dinner.wav	9	25	UN_200	3501211	670	2	n/a	n/a	670	n/a	hit	413
412	15434	210	Picture	9; 20; UN_200; pictures//nontarget//Knee.jpg	9	20	UN_200	3503208	2667	7	24167	7	2580	next	miss	0
413	15434	210	Response	21	n/a	n/a	n/a	3517597	17056	2	n/a	n/a	n/a	n/a	n/a	n/a
414	15434	212	Picture	trial_start	trial_start	n/a	n/a	3532542	0	1	2667	7	0	next	other	0
415	15434	212	Sound	10; 45; C; sounds//parrot.wav	10	45	C	3533212	670	1	n/a	n/a	670	n/a	hit	417
416	15434	212	Picture	10; 40; C; pictures//target//owl.jpg	10	40	C	3535208	2667	7	23834	7	2580	next	miss	0
417	15434	212	Response	11	n/a	n/a	n/a	3547635	15094	1	n/a	n/a	n/a	n/a	n/a	n/a
418	15434	214	Picture	trial_start	trial_start	n/a	n/a	3564209	0	1	2667	7	0	next	other	0
419	15434	214	Sound	11; 25; UN_200; sounds//verdict.wav	11	25	UN_200	3564879	670	2	n/a	n/a	670	n/a	hit	421
420	15434	214	Picture	11; 20; UN_200; pictures//nontarget//banana.jpg	11	20	UN_200	3566875	2667	7	25000	7	2580	next	miss	0
421	15434	214	Response	21	n/a	n/a	n/a	3578617	14408	1	n/a	n/a	n/a	n/a	n/a	n/a
422	15434	216	Picture	trial_start	trial_start	n/a	n/a	3597043	0	1	2667	7	0	next	other	0
423	15434	216	Sound	12; 45; C; sounds//lever.wav	12	45	C	3597713	670	2	n/a	n/a	670	n/a	hit	425
424	15434	216	Picture	12; 40; C; pictures//nontarget//doorknob.jpeg	12	40	C	3599709	2667	7	23167	7	2580	next	miss	0
425	15434	216	Response	21	n/a	n/a	n/a	3618236	21193	1	n/a	n/a	n/a	n/a	n/a	n/a
426	15434	218	Picture	trial_start	trial_start	n/a	n/a	3628043	0	1	667	7	0	next	other	0
427	15434	218	Picture	13; 50; No; pictures//nontarget//closet.jpeg	13	50	No	3628710	667	7	25834	7	580	next	miss	0
428	15434	218	Sound	13; 0; No; sounds//empty.wav	13	0	No	3628713	670	2	n/a	n/a	670	n/a	hit	429
429	15434	218	Response	21	n/a	n/a	n/a	3648725	20682	1	n/a	n/a	n/a	n/a	n/a	n/a
430	15434	220	Picture	trial_start	trial_start	n/a	n/a	3659710	0	1	667	7	0	next	other	0
431	15434	220	Picture	14; 10; UN_0; pictures//nontarget//umbrella.jpg	14	10	UN_0	3660377	667	7	26334	7	580	next	miss	0
432	15434	220	Sound	14; 0; UN_0; sounds//creek.wav	14	0	UN_0	3660380	670	1	n/a	n/a	670	n/a	miss	0
433	15434	221	Response	2	n/a	n/a	n/a	3687205	495	1	n/a	n/a	n/a	n/a	n/a	n/a
434	15434	222	Picture	trial_start	trial_start	n/a	n/a	3691877	0	1	667	7	0	next	other	0
435	15434	222	Picture	15; 30; P; pictures//nontarget//scarf.jpg	15	30	P	3692544	667	7	26000	7	580	next	miss	0
436	15434	222	Sound	15; 0; P; sounds//scholar.wav	15	0	P	3692547	670	2	n/a	n/a	670	n/a	hit	437
437	15434	222	Response	21	n/a	n/a	n/a	3703415	11537	1	n/a	n/a	n/a	n/a	n/a	n/a
438	15434	224	Picture	trial_start	trial_start	n/a	n/a	3723711	0	1	667	7	0	next	other	0
439	15434	224	Picture	16; 30; P; pictures//target//camel.jpg	16	30	P	3724377	667	7	25000	7	580	next	miss	0
440	15434	224	Sound	16; 0; P; sounds//calorie.wav	16	0	P	3724381	670	2	n/a	n/a	670	n/a	hit	441
441	15434	224	Response	11	n/a	n/a	n/a	3736754	13043	1	n/a	n/a	n/a	n/a	n/a	n/a
442	15434	226	Picture	trial_start	trial_start	n/a	n/a	3754545	0	1	2667	7	0	next	other	0
443	15434	226	Sound	17; 45; C; sounds//wipe.wav	17	45	C	3755215	670	2	n/a	n/a	670	n/a	hit	445
444	15434	226	Picture	17; 40; C; pictures//target//towel.jpg	17	40	C	3757211	2667	7	22834	7	2580	next	miss	0
445	15434	226	Response	11	n/a	n/a	n/a	3766946	12401	1	n/a	n/a	n/a	n/a	n/a	n/a
446	15434	228	Picture	trial_start	trial_start	n/a	n/a	3785212	0	1	2667	7	0	next	other	0
447	15434	228	Sound	18; 25; UN_200; sounds//frame.wav	18	25	UN_200	3785882	670	2	n/a	n/a	670	n/a	hit	449
448	15434	228	Picture	18; 20; UN_200; pictures//target//shovel.png	18	20	UN_200	3787878	2667	7	22834	7	2580	next	miss	0
449	15434	228	Response	11	n/a	n/a	n/a	3800765	15554	1	n/a	n/a	n/a	n/a	n/a	n/a
450	15434	230	Picture	trial_start	trial_start	n/a	n/a	3815879	0	1	667	7	0	next	other	0
451	15434	230	Picture	19; 50; No; pictures//target//pedal.jpeg	19	50	No	3816545	667	7	26001	7	580	next	miss	0
452	15434	230	Sound	19; 0; No; sounds//empty.wav	19	0	No	3816549	670	2	n/a	n/a	670	n/a	hit	453
453	15434	230	Response	11	n/a	n/a	n/a	3831855	15976	1	n/a	n/a	n/a	n/a	n/a	n/a
454	15434	232	Picture	trial_start	trial_start	n/a	n/a	3847712	0	1	667	7	0	next	other	0
455	15434	232	Picture	20; 10; UN_0; pictures//nontarget//telescope.jpg	20	10	UN_0	3848379	667	7	26334	7	580	next	miss	0
456	15434	232	Sound	20; 0; UN_0; sounds//merit.wav	20	0	UN_0	3848383	670	2	n/a	n/a	670	n/a	hit	457
457	15434	232	Response	21	n/a	n/a	n/a	3865922	18210	1	n/a	n/a	n/a	n/a	n/a	n/a
458	15434	234	Picture	trial_start	trial_start	n/a	n/a	3879880	0	1	2667	7	0	next	other	0
459	15434	234	Sound	21; 25; UN_200; sounds//dream.wav	21	25	UN_200	3880550	670	2	n/a	n/a	670	n/a	hit	461
460	15434	234	Picture	21; 20; UN_200; pictures//target//barrel.jpg	21	20	UN_200	3882546	2667	7	23667	7	2580	next	miss	0
461	15434	234	Response	11	n/a	n/a	n/a	3892841	12961	1	n/a	n/a	n/a	n/a	n/a	n/a
462	15434	236	Picture	trial_start	trial_start	n/a	n/a	3911380	0	1	2667	7	0	next	other	0
463	15434	236	Sound	22; 45; C; sounds//flame.wav	22	45	C	3912050	670	1	n/a	n/a	670	n/a	hit	465
464	15434	236	Picture	22; 40; C; pictures//nontarget//match.jpg	22	40	C	3914047	2667	7	24000	7	2580	next	miss	0
465	15434	236	Response	21	n/a	n/a	n/a	3929022	17642	1	n/a	n/a	n/a	n/a	n/a	n/a
466	15434	238	Picture	trial_start	trial_start	n/a	n/a	3943214	0	1	2667	7	0	next	other	0
467	15434	238	Sound	23; 25; UN_200; sounds//sugar.wav	23	25	UN_200	3943884	670	2	n/a	n/a	670	n/a	incorrect	469
468	15434	238	Picture	23; 20; UN_200; pictures//target//Stool.jpg	23	20	UN_200	3945881	2667	7	23834	7	2580	next	miss	0
469	15434	238	Response	2	n/a	n/a	n/a	3962632	19418	1	n/a	n/a	n/a	n/a	n/a	n/a
470	15434	240	Picture	trial_start	trial_start	n/a	n/a	3974881	0	1	2667	7	0	next	other	0
471	15434	240	Sound	24; 45; C; sounds//ostrich.wav	24	45	C	3975551	670	2	n/a	n/a	670	n/a	hit	473
472	15434	240	Picture	24; 40; C; pictures//nontarget//flamingo.jpg	24	40	C	3977548	2667	7	22834	7	2580	next	miss	0
473	15434	240	Response	21	n/a	n/a	n/a	3995693	20812	1	n/a	n/a	n/a	n/a	n/a	n/a
474	15434	242	Picture	trial_start	trial_start	n/a	n/a	4005548	0	1	667	7	0	next	other	0
475	15434	242	Picture	25; 50; No; pictures//target//whale.jpeg	25	50	No	4006215	667	7	27334	7	580	next	miss	0
