Subject	Trial	Event Type	Code	trial_boolean(num)	condition_code(num)	condition_label(str)	Time	TTime	Uncertainty...10	Duration	Uncertainty...12	ReqTime	ReqDur	Stim Type	Pair Index
20084	1	Picture	0;11;localize	0	11	localize	160	0	1	659005	7	0	next	other	0
20084	1	Response	0	n/a	n/a	n/a	658715	658555	1	n/a	n/a	n/a	n/a	n/a	n/a
20084	2	Picture	0;111;blockstart	0	111	blockstart	659165	0	7	167	7	0	next	other	0
20084	3	Picture	block_tar_pic	block_tar_pic	n/a	n/a	659332	0	1	51334	1	0	next	other	0
20084	3	Sound	block_tar_sound	block_tar_sound	n/a	n/a	659361	30	259	n/a	n/a	0	n/a	other	0
20084	5	Picture	trial_start	trial_start	n/a	n/a	715832	0	1	667	7	0	next	other	0
20084	5	Picture	1; 10; UN_0; pictures//target//lipstick.jpg	1	10	UN_0	716499	667	7	25834	7	580	next	miss	0
20084	5	Sound	1; 0; UN_0; sounds//prison.wav	1	0	UN_0	716502	670	2	n/a	n/a	670	n/a	hit	9
20084	5	Response	11	n/a	n/a	n/a	729059	13226	1	n/a	n/a	n/a	n/a	n/a	n/a
20084	7	Picture	trial_start	trial_start	n/a	n/a	747499	0	1	667	7	0	next	other	0
20084	7	Picture	2; 30; P; pictures//nontarget//Bow.jpg	2	30	P	748166	667	7	27834	7	580	next	miss	0
20084	7	Sound	2; 0; P; sounds//bone.wav	2	0	P	748169	670	1	n/a	n/a	670	n/a	hit	13
20084	7	Response	21	n/a	n/a	n/a	761968	14469	1	n/a	n/a	n/a	n/a	n/a	n/a
20084	9	Picture	trial_start	trial_start	n/a	n/a	781166	0	1	667	7	0	next	other	0
20084	9	Picture	3; 50; No; pictures//target//sink.jpeg	3	50	No	781833	667	7	24833	7	580	next	miss	0
20084	9	Sound	3; 0; No; sounds//empty.wav	3	0	No	781836	670	1	n/a	n/a	670	n/a	hit	17
20084	9	Response	11	n/a	n/a	n/a	797807	16642	1	n/a	n/a	n/a	n/a	n/a	n/a
20084	11	Picture	trial_start	trial_start	n/a	n/a	811833	0	1	2667	7	0	next	other	0
20084	11	Sound	4; 25; UN_200; sounds//memory.wav	4	25	UN_200	812503	670	2	n/a	n/a	670	n/a	hit	21
20084	11	Picture	4; 20; UN_200; pictures//nontarget//lasangna.jpg	4	20	UN_200	814500	2667	7	24000	7	2580	next	miss	0
20084	11	Response	21	n/a	n/a	n/a	826679	14846	1	n/a	n/a	n/a	n/a	n/a	n/a
20084	13	Picture	trial_start	trial_start	n/a	n/a	843667	0	1	2667	7	0	next	other	0
20084	13	Sound	5; 45; C; sounds//pie.wav	5	45	C	844337	670	2	n/a	n/a	670	n/a	hit	25
20084	13	Picture	5; 40; C; pictures//target//cupcake.jpg	5	40	C	846333	2667	7	23167	7	2580	next	miss	0
20084	13	Response	11	n/a	n/a	n/a	856746	13080	1	n/a	n/a	n/a	n/a	n/a	n/a
20084	15	Picture	trial_start	trial_start	n/a	n/a	874667	0	1	667	7	0	next	other	0
20084	15	Picture	6; 10; UN_0; pictures//nontarget//monkey.jpeg	6	10	UN_0	875333	667	7	25834	7	580	next	miss	0
20084	15	Sound	6; 0; UN_0; sounds//seed.wav	6	0	UN_0	875337	670	2	n/a	n/a	670	n/a	hit	29
20084	15	Response	21	n/a	n/a	n/a	889536	14869	1	n/a	n/a	n/a	n/a	n/a	n/a
20084	17	Picture	trial_start	trial_start	n/a	n/a	906334	0	1	2667	7	0	next	other	0
