Subject	Trial	Event Type	Code	trial_boolean(num)	condition_code(num)	condition_label(str)	Time	TTime	Uncertainty...10	Duration	Uncertainty...12	ReqTime	ReqDur	Stim Type	Pair Index
20112	1	Picture	0;11;localize	0	11	localize	161	0	1	155002	7	0	next	other	0
20112	1	Response	0	n/a	n/a	n/a	154865	154704	1	n/a	n/a	n/a	n/a	n/a	n/a
20112	2	Picture	0;111;blockstart	0	111	blockstart	155163	0	7	167	7	0	next	other	0
20112	3	Picture	block_tar_pic	block_tar_pic	n/a	n/a	155329	0	1	50501	1	0	next	other	0
20112	3	Sound	block_tar_sound	block_tar_sound	n/a	n/a	155361	32	276	n/a	n/a	0	n/a	other	0
20112	5	Picture	trial_start	trial_start	n/a	n/a	210997	0	1	667	7	0	next	other	0
20112	5	Picture	1; 50; No; pictures//nontarget//vest.jpeg	1	50	No	211663	667	7	24834	7	580	next	miss	0
20112	5	Sound	1; 0; No; sounds//empty.wav	1	0	No	211667	670	2	n/a	n/a	670	n/a	hit	9
20112	5	Response	11	n/a	n/a	n/a	225049	14052	1	n/a	n/a	n/a	n/a	n/a	n/a
20112	7	Picture	trial_start	trial_start	n/a	n/a	241664	0	1	667	7	0	next	other	0
20112	7	Picture	2; 30; P; pictures//nontarget//panda.jpg	2	30	P	242330	667	7	25000	7	580	next	miss	0
20112	7	Sound	2; 0; P; sounds//panel.wav	2	0	P	242334	670	2	n/a	n/a	670	n/a	hit	13
20112	7	Response	11	n/a	n/a	n/a	257958	16294	2	n/a	n/a	n/a	n/a	n/a	n/a
20112	9	Picture	trial_start	trial_start	n/a	n/a	272498	0	1	2667	7	0	next	other	0
20112	9	Sound	3; 45; C; sounds//bread.wav	3	45	C	273168	670	2	n/a	n/a	670	n/a	hit	17
20112	9	Picture	3; 40; C; pictures//nontarget//pizza.jpg	3	40	C	275164	2667	7	23667	7	2580	next	miss	0
20112	9	Response	11	n/a	n/a	n/a	286787	14290	1	n/a	n/a	n/a	n/a	n/a	n/a
20112	11	Picture	trial_start	trial_start	n/a	n/a	303998	0	1	667	7	0	next	other	0
20112	11	Picture	4; 30; P; pictures//target//fork.jpg	4	30	P	304665	667	7	25167	7	580	next	miss	0
20112	11	Sound	4; 0; P; sounds//forces.wav	4	0	P	304668	670	2	n/a	n/a	670	n/a	hit	21
20112	11	Response	21	n/a	n/a	n/a	315857	11859	1	n/a	n/a	n/a	n/a	n/a	n/a
20112	13	Picture	trial_start	trial_start	n/a	n/a	334998	0	1	667	7	0	next	other	0
20112	13	Picture	5; 10; UN_0; pictures//nontarget//monkey.jpeg	5	10	UN_0	335665	667	7	28000	7	580	next	miss	0
20112	13	Sound	5; 0; UN_0; sounds//seed.wav	5	0	UN_0	335668	670	1	n/a	n/a	670	n/a	hit	25
20112	13	Response	11	n/a	n/a	n/a	353847	18848	1	n/a	n/a	n/a	n/a	n/a	n/a
20112	15	Picture	trial_start	trial_start	n/a	n/a	368832	0	1	667	7	0	next	other	0
20112	15	Picture	6; 50; No; pictures//nontarget//film.jpeg	6	50	No	369499	667	7	24834	7	580	next	miss	0
20112	15	Sound	6; 0; No; sounds//empty.wav	6	0	No	369503	671	2	n/a	n/a	670	n/a	hit	29
20112	15	Response	11	n/a	n/a	n/a	387075	18243	1	n/a	n/a	n/a	n/a	n/a	n/a
20112	17	Picture	trial_start	trial_start	n/a	n/a	399499	0	1	667	7	0	next	other	0
20112	17	Picture	7; 10; UN_0; pictures//target//ink.jpg	7	10	UN_0	400166	667	7	25667	7	580	next	miss	0
20112	17	Sound	7; 0; UN_0; sounds//needle.wav	7	0	UN_0	400169	670	2	n/a	n/a	670	n/a	hit	33
20112	17	Response	21	n/a	n/a	n/a	413945	14446	1	n/a	n/a	n/a	n/a	n/a	n/a
