Subject	Trial	Event Type	Code	trial_boolean(num)	condition_code(num)	condition_label(str)	Time	TTime	Uncertainty...10	Duration	Uncertainty...12	ReqTime	ReqDur	Stim Type	Pair Index
20071	1	Picture	0;11;localize	0	11	localize	-6	0	1	188001	7	0	next	other	0
20071	1	Response	0	n/a	n/a	n/a	187611	187617	1	n/a	n/a	n/a	n/a	n/a	n/a
20071	2	Picture	0;111;blockstart	0	111	blockstart	187995	0	7	167	7	0	next	other	0
20071	3	Picture	block_tar_pic	block_tar_pic	n/a	n/a	188162	0	1	50500	1	0	next	other	0
20071	3	Sound	block_tar_sound	block_tar_sound	n/a	n/a	188186	24	227	n/a	n/a	0	n/a	other	0
20071	5	Picture	trial_start	trial_start	n/a	n/a	243829	0	1	667	7	0	next	other	0
20071	5	Picture	1; 50; No; pictures//nontarget//vest.jpeg	1	50	No	244496	667	7	25000	7	580	next	miss	0
20071	5	Sound	1; 0; No; sounds//empty.wav	1	0	No	244499	670	2	n/a	n/a	670	n/a	hit	9
20071	5	Response	11	n/a	n/a	n/a	259191	15361	1	n/a	n/a	n/a	n/a	n/a	n/a
20071	7	Picture	trial_start	trial_start	n/a	n/a	274663	0	1	667	7	0	next	other	0
20071	7	Picture	2; 30; P; pictures//nontarget//panda.jpg	2	30	P	275329	667	7	25000	7	580	next	miss	0
20071	7	Sound	2; 0; P; sounds//panel.wav	2	0	P	275333	670	2	n/a	n/a	670	n/a	hit	13
20071	7	Response	11	n/a	n/a	n/a	290840	16177	1	n/a	n/a	n/a	n/a	n/a	n/a
20071	9	Picture	trial_start	trial_start	n/a	n/a	305496	0	1	2667	7	0	next	other	0
20071	9	Sound	3; 45; C; sounds//bread.wav	3	45	C	306166	670	2	n/a	n/a	670	n/a	hit	17
20071	9	Picture	3; 40; C; pictures//nontarget//pizza.jpg	3	40	C	308163	2667	7	23667	7	2580	next	miss	0
20071	9	Response	11	n/a	n/a	n/a	317610	12114	1	n/a	n/a	n/a	n/a	n/a	n/a
20071	11	Picture	trial_start	trial_start	n/a	n/a	336997	0	1	667	7	0	next	other	0
20071	11	Picture	4; 30; P; pictures//target//fork.jpg	4	30	P	337663	667	7	25167	7	580	next	miss	0
20071	11	Sound	4; 0; P; sounds//forces.wav	4	0	P	337667	670	2	n/a	n/a	670	n/a	hit	21
20071	11	Response	21	n/a	n/a	n/a	347111	10115	1	n/a	n/a	n/a	n/a	n/a	n/a
20071	13	Picture	trial_start	trial_start	n/a	n/a	367997	0	1	667	7	0	next	other	0
20071	13	Picture	5; 10; UN_0; pictures//nontarget//monkey.jpeg	5	10	UN_0	368663	667	7	28000	7	580	next	miss	0
20071	13	Sound	5; 0; UN_0; sounds//seed.wav	5	0	UN_0	368667	670	2	n/a	n/a	670	n/a	hit	25
