Subject	Trial	Event Type	Code	trial_boolean(num)	condition_code(num)	condition_label(str)	Time	TTime	Uncertainty...10	Duration	Uncertainty...12	ReqTime	ReqDur	Stim Type	Pair Index
20078	1	Picture	0;11;localize	0	11	localize	161	0	1	159167	7	0	next	other	0
20078	1	Response	0	n/a	n/a	n/a	158936	158776	1	n/a	n/a	n/a	n/a	n/a	n/a
20078	2	Picture	0;111;blockstart	0	111	blockstart	159328	0	7	167	7	0	next	other	0
20078	3	Picture	block_tar_pic	block_tar_pic	n/a	n/a	159494	0	1	51334	1	0	next	other	0
20078	3	Sound	block_tar_sound	block_tar_sound	n/a	n/a	159520	26	206	n/a	n/a	0	n/a	other	0
20078	5	Picture	trial_start	trial_start	n/a	n/a	215995	0	1	667	7	0	next	other	0
20078	5	Picture	1; 10; UN_0; pictures//target//lipstick.jpg	1	10	UN_0	216661	667	7	25000	7	580	next	miss	0
20078	5	Sound	1; 0; UN_0; sounds//prison.wav	1	0	UN_0	216665	670	2	n/a	n/a	670	n/a	incorrect	9
20078	5	Response	1	n/a	n/a	n/a	227223	11228	1	n/a	n/a	n/a	n/a	n/a	n/a
20078	7	Picture	trial_start	trial_start	n/a	n/a	246828	0	1	667	7	0	next	other	0
20078	7	Picture	2; 30; P; pictures//nontarget//jam.png	2	30	P	247495	667	7	25000	7	580	next	miss	0
20078	7	Sound	2; 0; P; sounds//jazz.wav	2	0	P	247498	670	2	n/a	n/a	670	n/a	hit	13
20078	7	Response	11	n/a	n/a	n/a	261732	14904	1	n/a	n/a	n/a	n/a	n/a	n/a
20078	9	Picture	trial_start	trial_start	n/a	n/a	277662	0	1	2667	7	0	next	other	0
20078	9	Sound	3; 25; UN_200; sounds//city.wav	3	25	UN_200	278332	670	2	n/a	n/a	670	n/a	hit	17
20078	9	Picture	3; 20; UN_200; pictures//target//neck.png	3	20	UN_200	280328	2667	7	25667	7	2580	next	miss	0
20078	9	Response	21	n/a	n/a	n/a	290033	12372	2	n/a	n/a	n/a	n/a	n/a	n/a
20078	11	Picture	trial_start	trial_start	n/a	n/a	311162	0	1	667	7	0	next	other	0
20078	11	Picture	4; 50; No; pictures//target//sink.jpeg	4	50	No	311828	667	7	24833	7	580	next	miss	0
20078	11	Sound	4; 0; No; sounds//empty.wav	4	0	No	311832	670	2	n/a	n/a	670	n/a	hit	21
20078	11	Response	21	n/a	n/a	n/a	326230	15069	1	n/a	n/a	n/a	n/a	n/a	n/a
20078	13	Picture	trial_start	trial_start	n/a	n/a	341828	0	1	667	7	0	next	other	0
20078	13	Picture	5; 10; UN_0; pictures//nontarget//cave.jpg	5	10	UN_0	342495	667	7	25000	7	580	next	miss	0
20078	13	Sound	5; 0; UN_0; sounds//tax.wav	5	0	UN_0	342498	670	2	n/a	n/a	670	n/a	hit	25
