Subject	Trial	Event Type	Code	trial_boolean(num)	condition_code(num)	condition_label(str)	Time	TTime	Uncertainty...10	Duration	Uncertainty...12	ReqTime	ReqDur	Stim Type	Pair Index
20073	1	Picture	0;11;localize	0	11	localize	-1	0	1	159334	7	0	next	other	0
20073	1	Response	0	n/a	n/a	n/a	158989	158990	1	n/a	n/a	n/a	n/a	n/a	n/a
20073	2	Picture	0;111;blockstart	0	111	blockstart	159333	0	7	167	7	0	next	other	0
20073	3	Picture	block_tar_pic	block_tar_pic	n/a	n/a	159500	0	1	50500	1	0	next	other	0
20073	3	Sound	block_tar_sound	block_tar_sound	n/a	n/a	159530	31	251	n/a	n/a	0	n/a	other	0
20073	5	Picture	trial_start	trial_start	n/a	n/a	215167	0	1	667	7	0	next	other	0
20073	5	Picture	1; 50; No; pictures//nontarget//vest.jpeg	1	50	No	215834	667	7	24834	7	580	next	miss	0
20073	5	Sound	1; 0; No; sounds//empty.wav	1	0	No	215837	670	2	n/a	n/a	670	n/a	hit	9
20073	5	Response	21	n/a	n/a	n/a	233852	18685	1	n/a	n/a	n/a	n/a	n/a	n/a
20073	7	Picture	trial_start	trial_start	n/a	n/a	245834	0	1	667	7	0	next	other	0
20073	7	Picture	2; 30; P; pictures//nontarget//panda.jpg	2	30	P	246500	667	7	25000	7	580	next	miss	0
20073	7	Sound	2; 0; P; sounds//panel.wav	2	0	P	246504	670	2	n/a	n/a	670	n/a	hit	13
20073	7	Response	21	n/a	n/a	n/a	260861	15027	1	n/a	n/a	n/a	n/a	n/a	n/a
20073	9	Picture	trial_start	trial_start	n/a	n/a	276667	0	1	2667	7	0	next	other	0
20073	9	Sound	3; 45; C; sounds//bread.wav	3	45	C	277337	670	2	n/a	n/a	670	n/a	hit	17
20073	9	Picture	3; 40; C; pictures//nontarget//pizza.jpg	3	40	C	279334	2667	7	23500	7	2580	next	miss	0
20073	9	Response	21	n/a	n/a	n/a	293602	16934	1	n/a	n/a	n/a	n/a	n/a	n/a
20073	11	Picture	trial_start	trial_start	n/a	n/a	308001	0	1	667	7	0	next	other	0
20073	11	Picture	4; 30; P; pictures//target//fork.jpg	4	30	P	308668	667	7	25000	7	580	next	miss	0
20073	11	Sound	4; 0; P; sounds//forces.wav	4	0	P	308671	670	2	n/a	n/a	670	n/a	hit	21
20073	11	Response	11	n/a	n/a	n/a	322319	14318	1	n/a	n/a	n/a	n/a	n/a	n/a
20073	13	Picture	trial_start	trial_start	n/a	n/a	338835	0	1	667	7	0	next	other	0
20073	13	Picture	5; 10; UN_0; pictures//nontarget//monkey.jpeg	5	10	UN_0	339501	667	7	27667	7	580	next	miss	0
20073	13	Sound	5; 0; UN_0; sounds//seed.wav	5	0	UN_0	339505	670	2	n/a	n/a	670	n/a	hit	25
20073	13	Response	21	n/a	n/a	n/a	355079	16245	1	n/a	n/a	n/a	n/a	n/a	n/a
20073	15	Picture	trial_start	trial_start	n/a	n/a	372335	0	1	667	7	0	next	other	0
20073	15	Picture	6; 50; No; pictures//nontarget//film.jpeg	6	50	No	373001	667	7	24833	7	580	next	miss	0
20073	15	Sound	6; 0; No; sounds//empty.wav	6	0	No	373005	670	2	n/a	n/a	670	n/a	hit	29
20073	15	Response	21	n/a	n/a	n/a	390059	17724	1	n/a	n/a	n/a	n/a	n/a	n/a
20073	17	Picture	trial_start	trial_start	n/a	n/a	403002	0	1	667	7	0	next	other	0
20073	17	Picture	7; 10; UN_0; pictures//target//ink.jpg	7	10	UN_0	403668	667	7	25667	7	580	next	miss	0
20073	17	Sound	7; 0; UN_0; sounds//needle.wav	7	0	UN_0	403672	670	1	n/a	n/a	670	n/a	hit	33
20073	17	Response	11	n/a	n/a	n/a	418648	15646	1	n/a	n/a	n/a	n/a	n/a	n/a
20073	19	Picture	trial_start	trial_start	n/a	n/a	434502	0	1	667	7	0	next	other	0
20073	19	Picture	8; 10; UN_0; pictures//nontarget//bowtie.jpeg	8	10	UN_0	435168	667	7	25667	7	580	next	miss	0
20073	19	Sound	8; 0; UN_0; sounds//tear.wav	8	0	UN_0	435172	670	2	n/a	n/a	670	n/a	hit	37
20073	19	Response	21	n/a	n/a	n/a	449196	14695	1	n/a	n/a	n/a	n/a	n/a	n/a
20073	21	Picture	trial_start	trial_start	n/a	n/a	466002	0	1	667	7	0	next	other	0
