Subject	Trial	Event Type	Code	trial_boolean(num)	condition_code(num)	condition_label(str)	Time	TTime	Uncertainty...10	Duration	Uncertainty...12	ReqTime	ReqDur	Stim Type	Pair Index
20105	1	Picture	0;11;localize	0	11	localize	161	0	1	160001	7	0	next	other	0
20105	1	Response	0	n/a	n/a	n/a	159901	159741	1	n/a	n/a	n/a	n/a	n/a	n/a
20105	2	Picture	0;111;blockstart	0	111	blockstart	160161	0	7	167	7	0	next	other	0
20105	3	Picture	block_tar_pic	block_tar_pic	n/a	n/a	160328	0	1	51333	1	0	next	other	0
20105	3	Sound	block_tar_sound	block_tar_sound	n/a	n/a	160355	27	212	n/a	n/a	0	n/a	other	0
20105	5	Picture	trial_start	trial_start	n/a	n/a	216828	0	1	667	7	0	next	other	0
20105	5	Picture	1; 10; UN_0; pictures//target//lipstick.jpg	1	10	UN_0	217495	667	7	24834	7	580	next	miss	0
20105	5	Sound	1; 0; UN_0; sounds//prison.wav	1	0	UN_0	217498	670	2	n/a	n/a	670	n/a	hit	9
20105	5	Response	11	n/a	n/a	n/a	231137	14309	1	n/a	n/a	n/a	n/a	n/a	n/a
20105	7	Picture	trial_start	trial_start	n/a	n/a	247495	0	1	667	7	0	next	other	0
20105	7	Picture	2; 30; P; pictures//nontarget//jam.png	2	30	P	248161	667	7	24834	7	580	next	miss	0
20105	7	Sound	2; 0; P; sounds//jazz.wav	2	0	P	248165	670	2	n/a	n/a	670	n/a	hit	13
20105	7	Response	21	n/a	n/a	n/a	258598	11103	1	n/a	n/a	n/a	n/a	n/a	n/a
20105	9	Picture	trial_start	trial_start	n/a	n/a	278162	0	1	2667	7	0	next	other	0
20105	9	Sound	3; 25; UN_200; sounds//city.wav	3	25	UN_200	278832	670	1	n/a	n/a	670	n/a	hit	17
20105	9	Picture	3; 20; UN_200; pictures//target//neck.png	3	20	UN_200	280828	2667	7	25667	7	2580	next	miss	0
20105	9	Response	11	n/a	n/a	n/a	292476	14314	1	n/a	n/a	n/a	n/a	n/a	n/a
20105	11	Picture	trial_start	trial_start	n/a	n/a	311662	0	1	667	7	0	next	other	0
20105	11	Picture	4; 50; No; pictures//target//sink.jpeg	4	50	No	312328	667	7	24833	7	580	next	miss	0
20105	11	Sound	4; 0; No; sounds//empty.wav	4	0	No	312332	670	2	n/a	n/a	670	n/a	hit	21
20105	11	Response	11	n/a	n/a	n/a	323295	11633	1	n/a	n/a	n/a	n/a	n/a	n/a
20105	13	Picture	trial_start	trial_start	n/a	n/a	342328	0	1	667	7	0	next	other	0
20105	13	Picture	5; 10; UN_0; pictures//nontarget//cave.jpg	5	10	UN_0	342995	667	7	24834	7	580	next	miss	0
20105	13	Sound	5; 0; UN_0; sounds//tax.wav	5	0	UN_0	342998	670	2	n/a	n/a	670	n/a	hit	25
20105	13	Response	21	n/a	n/a	n/a	355034	12705	1	n/a	n/a	n/a	n/a	n/a	n/a
20105	15	Picture	trial_start	trial_start	n/a	n/a	372995	0	1	667	7	0	next	other	0
20105	15	Picture	6; 30; P; pictures//nontarget//panda.jpg	6	30	P	373662	667	7	24833	7	580	next	miss	0
20105	15	Sound	6; 0; P; sounds//panel.wav	6	0	P	373665	670	2	n/a	n/a	670	n/a	hit	29
20105	15	Response	21	n/a	n/a	n/a	384233	11238	1	n/a	n/a	n/a	n/a	n/a	n/a
20105	17	Picture	trial_start	trial_start	n/a	n/a	403662	0	1	667	7	0	next	other	0
20105	17	Picture	7; 30; P; pictures//target//chalk.jpg	7	30	P	404329	667	7	24833	7	580	next	miss	0
20105	17	Sound	7; 0; P; sounds//choice.wav	7	0	P	404332	670	2	n/a	n/a	670	n/a	hit	33
20105	17	Response	11	n/a	n/a	n/a	414824	11162	1	n/a	n/a	n/a	n/a	n/a	n/a
20105	19	Picture	trial_start	trial_start	n/a	n/a	434329	0	1	667	7	0	next	other	0
20105	19	Picture	8; 50; No; pictures//nontarget//vest.jpeg	8	50	No	434996	667	7	24833	7	580	next	miss	0
20105	19	Sound	8; 0; No; sounds//empty.wav	8	0	No	434999	670	2	n/a	n/a	670	n/a	hit	37
20105	19	Response	21	n/a	n/a	n/a	449472	15143	1	n/a	n/a	n/a	n/a	n/a	n/a
20105	21	Picture	trial_start	trial_start	n/a	n/a	464996	0	1	2667	7	0	next	other	0
20105	21	Sound	9; 45; C; sounds//pear.wav	9	45	C	465666	670	2	n/a	n/a	670	n/a	hit	41
20105	21	Picture	9; 40; C; pictures//nontarget//avocado.jpg	9	40	C	467662	2667	7	24000	7	2580	next	miss	0
20105	21	Response	21	n/a	n/a	n/a	481151	16155	1	n/a	n/a	n/a	n/a	n/a	n/a
20105	23	Picture	trial_start	trial_start	n/a	n/a	496829	0	1	667	7	0	next	other	0
20105	23	Picture	10; 30; P; pictures//target//duck.jpg	10	30	P	497496	667	7	24833	7	580	next	miss	0
20105	23	Sound	10; 0; P; sounds//duchess.wav	10	0	P	497499	670	2	n/a	n/a	670	n/a	hit	45
20105	23	Response	11	n/a	n/a	n/a	505431	8601	1	n/a	n/a	n/a	n/a	n/a	n/a
20105	25	Picture	trial_start	trial_start	n/a	n/a	527496	0	1	2667	7	0	next	other	0
20105	25	Sound	11; 25; UN_200; sounds//memory.wav	11	25	UN_200	528166	670	2	n/a	n/a	670	n/a	hit	49
20105	25	Picture	11; 20; UN_200; pictures//nontarget//lasangna.jpg	11	20	UN_200	530163	2667	7	26167	7	2580	next	miss	0
20105	25	Response	21	n/a	n/a	n/a	538829	11333	1	n/a	n/a	n/a	n/a	n/a	n/a
20105	27	Picture	trial_start	trial_start	n/a	n/a	561496	0	1	667	7	0	next	other	0
