Subject	Trial	Event Type	Code	trial_boolean(num)	condition_code(num)	condition_label(str)	Time	TTime	Uncertainty...10	Duration	Uncertainty...12	ReqTime	ReqDur	Stim Type	Pair Index
20102	1	Picture	0;11;localize	0	11	localize	161	0	1	199002	7	0	next	other	0
20102	1	Response	0	n/a	n/a	n/a	198842	198682	1	n/a	n/a	n/a	n/a	n/a	n/a
20102	2	Picture	0;111;blockstart	0	111	blockstart	199162	0	7	167	7	0	next	other	0
20102	3	Picture	block_tar_pic	block_tar_pic	n/a	n/a	199329	0	1	50500	1	0	next	other	0
20102	3	Sound	block_tar_sound	block_tar_sound	n/a	n/a	199354	25	224	n/a	n/a	0	n/a	other	0
20102	5	Picture	trial_start	trial_start	n/a	n/a	254996	0	1	667	7	0	next	other	0
20102	5	Picture	1; 30; P; pictures//nontarget//jam.png	1	30	P	255662	667	7	25667	7	580	next	miss	0
20102	5	Sound	1; 0; P; sounds//jazz.wav	1	0	P	255666	670	2	n/a	n/a	670	n/a	hit	9
20102	5	Response	21	n/a	n/a	n/a	271316	16321	1	n/a	n/a	n/a	n/a	n/a	n/a
20102	7	Picture	trial_start	trial_start	n/a	n/a	286496	0	1	667	7	0	next	other	0
20102	7	Picture	2; 30; P; pictures//target//fork.jpg	2	30	P	287163	667	7	25167	7	580	next	miss	0
20102	7	Sound	2; 0; P; sounds//forces.wav	2	0	P	287166	670	2	n/a	n/a	670	n/a	hit	13
20102	7	Response	11	n/a	n/a	n/a	297986	11490	1	n/a	n/a	n/a	n/a	n/a	n/a
20102	9	Picture	trial_start	trial_start	n/a	n/a	317496	0	1	667	7	0	next	other	0
20102	9	Picture	3; 50; No; pictures//target//cake.jpeg	3	50	No	318163	667	7	25000	7	580	next	miss	0
20102	9	Sound	3; 0; No; sounds//empty.wav	3	0	No	318167	671	2	n/a	n/a	670	n/a	hit	17
20102	9	Response	11	n/a	n/a	n/a	339706	22210	1	n/a	n/a	n/a	n/a	n/a	n/a
20102	11	Picture	trial_start	trial_start	n/a	n/a	348330	0	1	2667	7	0	next	other	0
20102	11	Sound	4; 25; UN_200; sounds//people.wav	4	25	UN_200	349000	670	2	n/a	n/a	670	n/a	hit	21
20102	11	Picture	4; 20; UN_200; pictures//target//steak.jpg	4	20	UN_200	350996	2667	7	22834	7	2580	next	miss	0
20102	11	Response	11	n/a	n/a	n/a	360175	11845	1	n/a	n/a	n/a	n/a	n/a	n/a
20102	13	Picture	trial_start	trial_start	n/a	n/a	378997	0	1	2667	7	0	next	other	0
20102	13	Sound	5; 25; UN_200; sounds//sacrifice.wav	5	25	UN_200	379667	670	2	n/a	n/a	670	n/a	hit	25
20102	13	Picture	5; 20; UN_200; pictures//nontarget//olive.jpg	5	20	UN_200	381663	2667	7	22833	7	2580	next	miss	0
20102	13	Response	21	n/a	n/a	n/a	397155	18158	1	n/a	n/a	n/a	n/a	n/a	n/a
20102	15	Picture	trial_start	trial_start	n/a	n/a	409664	0	1	2667	7	0	next	other	0
