Subject	Trial	Event Type	Code	trial_boolean(num)	condition_code(num)	condition_label(str)	Time	TTime	Uncertainty...10	Duration	Uncertainty...12	ReqTime	ReqDur	Stim Type	Pair Index
20077	1	Picture	0;11;localize	0	11	localize	161	0	1	6333	7	0	next	other	0
20077	1	Response	0	n/a	n/a	n/a	6266	6105	1	n/a	n/a	n/a	n/a	n/a	n/a
20077	2	Picture	0;111;blockstart	0	111	blockstart	6494	0	7	167	7	0	next	other	0
20077	3	Picture	block_tar_pic	block_tar_pic	n/a	n/a	6661	0	1	51334	1	0	next	other	0
20077	3	Sound	block_tar_sound	block_tar_sound	n/a	n/a	6692	32	269	n/a	n/a	0	n/a	other	0
20077	5	Picture	trial_start	trial_start	n/a	n/a	63161	0	1	667	7	0	next	other	0
20077	5	Picture	1; 10; UN_0; pictures//target//lipstick.jpg	1	10	UN_0	63828	667	7	25667	7	580	next	miss	0
20077	5	Sound	1; 0; UN_0; sounds//prison.wav	1	0	UN_0	63831	670	2	n/a	n/a	670	n/a	hit	9
20077	5	Response	21	n/a	n/a	n/a	80988	17826	1	n/a	n/a	n/a	n/a	n/a	n/a
20077	7	Picture	trial_start	trial_start	n/a	n/a	94662	0	1	667	7	0	next	other	0
20077	7	Picture	2; 30; P; pictures//nontarget//Bow.jpg	2	30	P	95328	667	7	27500	7	580	next	miss	0
20077	7	Sound	2; 0; P; sounds//bone.wav	2	0	P	95332	670	2	n/a	n/a	670	n/a	hit	13
20077	7	Response	11	n/a	n/a	n/a	111958	17296	1	n/a	n/a	n/a	n/a	n/a	n/a
20077	9	Picture	trial_start	trial_start	n/a	n/a	127996	0	1	667	7	0	next	other	0
20077	9	Picture	3; 50; No; pictures//target//sink.jpeg	3	50	No	128662	667	7	24834	7	580	next	miss	0
20077	9	Sound	3; 0; No; sounds//empty.wav	3	0	No	128666	670	2	n/a	n/a	670	n/a	hit	17
20077	9	Response	21	n/a	n/a	n/a	152736	24741	1	n/a	n/a	n/a	n/a	n/a	n/a
20077	11	Picture	trial_start	trial_start	n/a	n/a	158663	0	1	2667	7	0	next	other	0
20077	11	Sound	4; 25; UN_200; sounds//memory.wav	4	25	UN_200	159333	670	2	n/a	n/a	670	n/a	hit	21
20077	11	Picture	4; 20; UN_200; pictures//nontarget//lasangna.jpg	4	20	UN_200	161329	2667	7	24000	7	2580	next	miss	0
20077	11	Response	11	n/a	n/a	n/a	172266	13604	1	n/a	n/a	n/a	n/a	n/a	n/a
20077	13	Picture	trial_start	trial_start	n/a	n/a	190496	0	1	2667	7	0	next	other	0
20077	13	Sound	5; 45; C; sounds//pie.wav	5	45	C	191166	670	2	n/a	n/a	670	n/a	hit	25
20077	13	Picture	5; 40; C; pictures//target//cupcake.jpg	5	40	C	193163	2667	7	23167	7	2580	next	miss	0
20077	13	Response	21	n/a	n/a	n/a	204968	14472	1	n/a	n/a	n/a	n/a	n/a	n/a
20077	15	Picture	trial_start	trial_start	n/a	n/a	221497	0	1	667	7	0	next	other	0
20077	15	Picture	6; 10; UN_0; pictures//nontarget//monkey.jpeg	6	10	UN_0	222164	667	7	25667	7	580	next	miss	0
20077	15	Sound	6; 0; UN_0; sounds//seed.wav	6	0	UN_0	222167	670	2	n/a	n/a	670	n/a	incorrect	29
