Subject	Trial	Event Type	Code	trial_boolean(num)	condition_code(num)	condition_label(str)	Time	TTime	Uncertainty...10	Duration	Uncertainty...12	ReqTime	ReqDur	Stim Type	Pair Index
20192	1	Picture	0;11;localize	0	11	localize	161	0	1	157001	7	0	next	other	0
20192	1	Response	0	n/a	n/a	n/a	156709	156548	1	n/a	n/a	n/a	n/a	n/a	n/a
20192	2	Picture	0;111;blockstart	0	111	blockstart	157161	0	7	167	7	0	next	other	0
20192	3	Picture	block_tar_pic	block_tar_pic	n/a	n/a	157328	0	1	50667	1	0	next	other	0
20192	3	Sound	block_tar_sound	block_tar_sound	n/a	n/a	157352	24	195	n/a	n/a	0	n/a	other	0
20192	5	Picture	trial_start	trial_start	n/a	n/a	213161	0	1	667	7	0	next	other	0
20192	5	Picture	1; 50; No; pictures//nontarget//vest.jpeg	1	50	No	213828	667	7	25000	7	580	next	miss	0
20192	5	Sound	1; 0; No; sounds//empty.wav	1	0	No	213831	670	2	n/a	n/a	670	n/a	hit	9
20192	5	Response	21	n/a	n/a	n/a	226375	13213	1	n/a	n/a	n/a	n/a	n/a	n/a
20192	7	Picture	trial_start	trial_start	n/a	n/a	243995	0	1	667	7	0	next	other	0
20192	7	Picture	2; 30; P; pictures//nontarget//panda.jpg	2	30	P	244661	667	7	25000	7	580	next	miss	0
20192	7	Sound	2; 0; P; sounds//panel.wav	2	0	P	244665	670	2	n/a	n/a	670	n/a	hit	13
20192	7	Response	21	n/a	n/a	n/a	257105	13110	1	n/a	n/a	n/a	n/a	n/a	n/a
20192	9	Picture	trial_start	trial_start	n/a	n/a	274828	0	1	2667	7	0	next	other	0
20192	9	Sound	3; 45; C; sounds//bread.wav	3	45	C	275498	670	2	n/a	n/a	670	n/a	hit	17
20192	9	Picture	3; 40; C; pictures//nontarget//pizza.jpg	3	40	C	277495	2667	7	23667	7	2580	next	miss	0
20192	9	Response	21	n/a	n/a	n/a	288821	13993	3	n/a	n/a	n/a	n/a	n/a	n/a
20192	11	Picture	trial_start	trial_start	n/a	n/a	306328	0	1	667	7	0	next	other	0
20192	11	Picture	4; 30; P; pictures//target//fork.jpg	4	30	P	306995	667	7	25167	7	580	next	miss	0
20192	11	Sound	4; 0; P; sounds//forces.wav	4	0	P	306998	670	2	n/a	n/a	670	n/a	hit	21
20192	11	Response	11	n/a	n/a	n/a	314222	7894	1	n/a	n/a	n/a	n/a	n/a	n/a
20192	13	Picture	trial_start	trial_start	n/a	n/a	337328	0	1	667	7	0	next	other	0
20192	13	Picture	5; 10; UN_0; pictures//nontarget//monkey.jpeg	5	10	UN_0	337995	667	7	28000	7	580	next	miss	0
20192	13	Sound	5; 0; UN_0; sounds//seed.wav	5	0	UN_0	337998	670	1	n/a	n/a	670	n/a	incorrect	25
20192	13	Response	1	n/a	n/a	n/a	349932	12603	1	n/a	n/a	n/a	n/a	n/a	n/a
20192	15	Picture	trial_start	trial_start	n/a	n/a	371162	0	1	667	7	0	next	other	0
20192	15	Picture	6; 50; No; pictures//nontarget//film.jpeg	6	50	No	371829	667	7	25000	7	580	next	miss	0
20192	15	Sound	6; 0; No; sounds//empty.wav	6	0	No	371832	670	1	n/a	n/a	670	n/a	hit	29
20192	15	Response	21	n/a	n/a	n/a	385341	14179	1	n/a	n/a	n/a	n/a	n/a	n/a
20192	17	Picture	trial_start	trial_start	n/a	n/a	401995	0	1	667	7	0	next	other	0
20192	17	Picture	7; 10; UN_0; pictures//target//ink.jpg	7	10	UN_0	402662	667	7	25667	7	580	next	miss	0
20192	17	Sound	7; 0; UN_0; sounds//needle.wav	7	0	UN_0	402666	671	2	n/a	n/a	670	n/a	hit	33
20192	17	Response	11	n/a	n/a	n/a	414731	12736	1	n/a	n/a	n/a	n/a	n/a	n/a
20192	19	Picture	trial_start	trial_start	n/a	n/a	433495	0	1	667	7	0	next	other	0
20192	19	Picture	8; 10; UN_0; pictures//nontarget//bowtie.jpeg	8	10	UN_0	434162	667	7	25667	7	580	next	miss	0
20192	19	Sound	8; 0; UN_0; sounds//tear.wav	8	0	UN_0	434165	670	2	n/a	n/a	670	n/a	hit	37
20192	19	Response	21	n/a	n/a	n/a	448190	14694	1	n/a	n/a	n/a	n/a	n/a	n/a
20192	21	Picture	trial_start	trial_start	n/a	n/a	464996	0	1	667	7	0	next	other	0
20192	21	Picture	9; 10; UN_0; pictures//target//lipstick.jpg	9	10	UN_0	465662	667	7	24834	7	580	next	miss	0
20192	21	Sound	9; 0; UN_0; sounds//prison.wav	9	0	UN_0	465666	670	2	n/a	n/a	670	n/a	hit	41
20192	21	Response	11	n/a	n/a	n/a	480049	15053	1	n/a	n/a	n/a	n/a	n/a	n/a
20192	23	Picture	trial_start	trial_start	n/a	n/a	495662	0	1	667	7	0	next	other	0
20192	23	Picture	10; 30; P; pictures//target//chalk.jpg	10	30	P	496329	667	7	24834	7	580	next	miss	0
20192	23	Sound	10; 0; P; sounds//choice.wav	10	0	P	496332	670	2	n/a	n/a	670	n/a	hit	45
20192	23	Response	11	n/a	n/a	n/a	504718	9056	1	n/a	n/a	n/a	n/a	n/a	n/a
20192	25	Picture	trial_start	trial_start	n/a	n/a	526329	0	1	2667	7	0	next	other	0
20192	25	Sound	11; 45; C; sounds//seat.wav	11	45	C	526999	670	3	n/a	n/a	670	n/a	hit	49
20192	25	Picture	11; 40; C; pictures//nontarget//bench.jpg	11	40	C	528996	2667	7	23000	7	2580	next	miss	0
20192	25	Response	21	n/a	n/a	n/a	541878	15549	1	n/a	n/a	n/a	n/a	n/a	n/a
20192	27	Picture	trial_start	trial_start	n/a	n/a	557163	0	1	2667	7	0	next	other	0
20192	27	Sound	12; 25; UN_200; sounds//people.wav	12	25	UN_200	557833	670	2	n/a	n/a	670	n/a	hit	53
20192	27	Picture	12; 20; UN_200; pictures//target//steak.jpg	12	20	UN_200	559829	2667	7	23000	7	2580	next	miss	0
20192	27	Response	11	n/a	n/a	n/a	570236	13074	1	n/a	n/a	n/a	n/a	n/a	n/a
20192	29	Picture	trial_start	trial_start	n/a	n/a	587996	0	1	2667	7	0	next	other	0
20192	29	Sound	13; 25; UN_200; sounds//freedom.wav	13	25	UN_200	588666	670	1	n/a	n/a	670	n/a	hit	57
20192	29	Picture	13; 20; UN_200; pictures//nontarget//worm.png	13	20	UN_200	590663	2667	7	22833	7	2580	next	miss	0
20192	29	Response	21	n/a	n/a	n/a	599726	11730	1	n/a	n/a	n/a	n/a	n/a	n/a
20192	31	Picture	trial_start	trial_start	n/a	n/a	618663	0	1	667	7	0	next	other	0
20192	31	Picture	14; 50; No; pictures//nontarget//giraffe.jpeg	14	50	No	619330	667	7	27667	7	580	next	miss	0
20192	31	Sound	14; 0; No; sounds//empty.wav	14	0	No	619333	671	2	n/a	n/a	670	n/a	hit	61
20192	31	Response	21	n/a	n/a	n/a	630245	11582	1	n/a	n/a	n/a	n/a	n/a	n/a
20192	33	Picture	trial_start	trial_start	n/a	n/a	652163	0	1	667	7	0	next	other	0
20192	33	Picture	15; 50; No; pictures//target//sink.jpeg	15	50	No	652830	667	7	26000	7	580	next	miss	0
20192	33	Sound	15; 0; No; sounds//empty.wav	15	0	No	652833	670	2	n/a	n/a	670	n/a	hit	65
20192	33	Response	11	n/a	n/a	n/a	663425	11262	1	n/a	n/a	n/a	n/a	n/a	n/a
20192	35	Picture	trial_start	trial_start	n/a	n/a	683996	0	1	2667	7	0	next	other	0
20192	35	Sound	16; 45; C; sounds//pamphlet.wav	16	45	C	684666	670	2	n/a	n/a	670	n/a	hit	69
20192	35	Picture	16; 40; C; pictures//target//book.jpg	16	40	C	686663	2667	7	23000	7	2580	next	miss	0
20192	35	Response	11	n/a	n/a	n/a	696575	12579	1	n/a	n/a	n/a	n/a	n/a	n/a
20192	37	Picture	trial_start	trial_start	n/a	n/a	714830	0	1	2667	7	0	next	other	0
20192	37	Sound	17; 45; C; sounds//pear.wav	17	45	C	715500	670	2	n/a	n/a	670	n/a	hit	73
20192	37	Picture	17; 40; C; pictures//nontarget//avocado.jpg	17	40	C	717497	2667	7	23167	7	2580	next	miss	0
20192	37	Response	21	n/a	n/a	n/a	727644	12814	1	n/a	n/a	n/a	n/a	n/a	n/a
20192	39	Picture	trial_start	trial_start	n/a	n/a	745830	0	1	667	7	0	next	other	0
20192	39	Picture	18; 10; UN_0; pictures//target//milk.jpg	18	10	UN_0	746497	667	7	24833	7	580	next	miss	0
20192	39	Sound	18; 0; UN_0; sounds//budget.wav	18	0	UN_0	746500	670	1	n/a	n/a	670	n/a	hit	77
20192	39	Response	11	n/a	n/a	n/a	755772	9942	1	n/a	n/a	n/a	n/a	n/a	n/a
20192	41	Picture	trial_start	trial_start	n/a	n/a	776497	0	1	2667	7	0	next	other	0
20192	41	Sound	19; 25; UN_200; sounds//sacrifice.wav	19	25	UN_200	777167	670	1	n/a	n/a	670	n/a	hit	81
20192	41	Picture	19; 20; UN_200; pictures//nontarget//olive.jpg	19	20	UN_200	779163	2667	7	24000	7	2580	next	miss	0
20192	41	Response	21	n/a	n/a	n/a	790942	14445	1	n/a	n/a	n/a	n/a	n/a	n/a
20192	43	Picture	trial_start	trial_start	n/a	n/a	808330	0	1	667	7	0	next	other	0
20192	43	Picture	20; 30; P; pictures//target//duck.jpg	20	30	P	808997	667	7	24834	7	580	next	miss	0
20192	43	Sound	20; 0; P; sounds//duchess.wav	20	0	P	809000	670	2	n/a	n/a	670	n/a	hit	85
20192	43	Response	11	n/a	n/a	n/a	820261	11931	1	n/a	n/a	n/a	n/a	n/a	n/a
20192	45	Picture	trial_start	trial_start	n/a	n/a	838997	0	1	667	7	0	next	other	0
20192	45	Picture	21; 10; UN_0; pictures//nontarget//cave.jpg	21	10	UN_0	839664	667	7	25333	7	580	next	miss	0
20192	45	Sound	21; 0; UN_0; sounds//tax.wav	21	0	UN_0	839667	670	2	n/a	n/a	670	n/a	hit	89
20192	45	Response	21	n/a	n/a	n/a	853621	14624	1	n/a	n/a	n/a	n/a	n/a	n/a
20192	47	Picture	trial_start	trial_start	n/a	n/a	870164	0	1	667	7	0	next	other	0
20192	47	Picture	22; 50; No; pictures//target//cake.jpeg	22	50	No	870830	667	7	24833	7	580	next	miss	0
20192	47	Sound	22; 0; No; sounds//empty.wav	22	0	No	870834	670	2	n/a	n/a	670	n/a	hit	93
20192	47	Response	11	n/a	n/a	n/a	880109	9945	1	n/a	n/a	n/a	n/a	n/a	n/a
20192	49	Picture	trial_start	trial_start	n/a	n/a	900831	0	1	667	7	0	next	other	0
20192	49	Picture	23; 50; No; pictures//target//pancake.jpeg	23	50	No	901497	667	7	25833	7	580	next	miss	0
20192	49	Sound	23; 0; No; sounds//empty.wav	23	0	No	901501	670	2	n/a	n/a	670	n/a	hit	97
20192	49	Response	11	n/a	n/a	n/a	911549	10718	1	n/a	n/a	n/a	n/a	n/a	n/a
20192	51	Picture	trial_start	trial_start	n/a	n/a	932497	0	1	2667	7	0	next	other	0
20192	51	Sound	24; 45; C; sounds//whale.wav	24	45	C	933167	670	2	n/a	n/a	670	n/a	hit	101
20192	51	Picture	24; 40; C; pictures//target//shark.jpg	24	40	C	935164	2667	7	23833	7	2580	next	miss	0
20192	51	Response	11	n/a	n/a	n/a	942498	10001	1	n/a	n/a	n/a	n/a	n/a	n/a
20192	53	Picture	trial_start	trial_start	n/a	n/a	964164	0	1	667	7	0	next	other	0
20192	53	Picture	25; 30; P; pictures//nontarget//Bow.jpg	25	30	P	964831	667	7	25000	7	580	next	miss	0
20192	53	Sound	25; 0; P; sounds//bone.wav	25	0	P	964834	670	2	n/a	n/a	670	n/a	hit	105
20192	53	Response	21	n/a	n/a	n/a	972789	8624	1	n/a	n/a	n/a	n/a	n/a	n/a
20192	55	Picture	trial_start	trial_start	n/a	n/a	994998	0	1	667	7	0	next	other	0
20192	55	Picture	26; 30; P; pictures//nontarget//jam.png	26	30	P	995664	667	7	26000	7	580	next	miss	0
20192	55	Sound	26; 0; P; sounds//jazz.wav	26	0	P	995668	670	1	n/a	n/a	670	n/a	hit	109
20192	55	Response	21	n/a	n/a	n/a	1003737	8739	1	n/a	n/a	n/a	n/a	n/a	n/a
20192	57	Picture	trial_start	trial_start	n/a	n/a	1026831	0	1	2667	7	0	next	other	0
20192	57	Sound	27; 45; C; sounds//pie.wav	27	45	C	1027501	670	1	n/a	n/a	670	n/a	hit	113
20192	57	Picture	27; 40; C; pictures//target//cupcake.jpg	27	40	C	1029498	2667	7	22834	7	2580	next	miss	0
20192	57	Response	11	n/a	n/a	n/a	1042965	16134	1	n/a	n/a	n/a	n/a	n/a	n/a
20192	59	Picture	trial_start	trial_start	n/a	n/a	1057498	0	1	2667	7	0	next	other	0
20192	59	Sound	28; 25; UN_200; sounds//speed.wav	28	25	UN_200	1058168	670	2	n/a	n/a	670	n/a	incorrect	117
20192	59	Picture	28; 20; UN_200; pictures//target//bank.jpg	28	20	UN_200	1060165	2667	7	22833	7	2580	next	miss	0
20192	59	Response	2	n/a	n/a	n/a	1068216	10718	1	n/a	n/a	n/a	n/a	n/a	n/a
20192	61	Picture	trial_start	trial_start	n/a	n/a	1088165	0	1	2667	7	0	next	other	0
20192	61	Sound	29; 25; UN_200; sounds//memory.wav	29	25	UN_200	1088835	670	1	n/a	n/a	670	n/a	hit	121
20192	61	Picture	29; 20; UN_200; pictures//nontarget//lasangna.jpg	29	20	UN_200	1090831	2667	7	23000	7	2580	next	miss	0
20192	61	Response	21	n/a	n/a	n/a	1100625	12461	1	n/a	n/a	n/a	n/a	n/a	n/a
20192	63	Picture	trial_start	trial_start	n/a	n/a	1118998	0	1	2667	7	0	next	other	0
20192	63	Sound	30; 25; UN_200; sounds//city.wav	30	25	UN_200	1119668	670	2	n/a	n/a	670	n/a	hit	125
20192	63	Picture	30; 20; UN_200; pictures//target//neck.png	30	20	UN_200	1121665	2667	7	22500	13	2580	next	miss	0
20192	63	Response	11	n/a	n/a	n/a	1132743	13745	1	n/a	n/a	n/a	n/a	n/a	n/a
20192	64	Picture	0;222;blockend	0	222	blockend	1144165	0	7	333	13	0	next	other	0
20192	65	Picture	0;111;blockstart	0	111	blockstart	1144498	0	7	166	7	0	next	other	0
20192	66	Picture	block_tar_pic	block_tar_pic	n/a	n/a	1144664	0	1	50668	1	0	next	other	0
20192	66	Sound	block_tar_sound	block_tar_sound	n/a	n/a	1144672	8	1	n/a	n/a	0	n/a	other	0
20192	68	Picture	trial_start	trial_start	n/a	n/a	1200498	0	1	667	7	0	next	other	0
20192	68	Picture	1; 10; UN_0; pictures//nontarget//bamboo.jpg	1	10	UN_0	1201165	667	7	25833	7	580	next	miss	0
20192	68	Sound	1; 0; UN_0; sounds//survey.wav	1	0	UN_0	1201168	670	2	n/a	n/a	670	n/a	hit	133
20192	68	Response	21	n/a	n/a	n/a	1213182	12683	1	n/a	n/a	n/a	n/a	n/a	n/a
20192	70	Picture	trial_start	trial_start	n/a	n/a	1232165	0	1	2667	7	0	next	other	0
20192	70	Sound	2; 25; UN_200; sounds//lung.wav	2	25	UN_200	1232835	670	1	n/a	n/a	670	n/a	incorrect	137
20192	70	Picture	2; 20; UN_200; pictures//nontarget//microscope.jpg	2	20	UN_200	1234832	2667	7	22833	7	2580	next	miss	0
20192	70	Response	1	n/a	n/a	n/a	1252990	20825	1	n/a	n/a	n/a	n/a	n/a	n/a
20192	72	Picture	trial_start	trial_start	n/a	n/a	1262832	0	1	2667	7	0	next	other	0
20192	72	Sound	3; 45; C; sounds//veil.wav	3	45	C	1263502	670	2	n/a	n/a	670	n/a	hit	141
20192	72	Picture	3; 40; C; pictures//target//mask.jpeg	3	40	C	1265499	2667	7	24167	7	2580	next	miss	0
20192	72	Response	11	n/a	n/a	n/a	1280889	18057	1	n/a	n/a	n/a	n/a	n/a	n/a
20192	74	Picture	trial_start	trial_start	n/a	n/a	1294832	0	1	667	7	0	next	other	0
20192	74	Picture	4; 30; P; pictures//nontarget//microwave.jpg	4	30	P	1295499	667	7	26000	7	580	next	miss	0
20192	74	Sound	4; 0; P; sounds//mile.wav	4	0	P	1295502	670	2	n/a	n/a	670	n/a	hit	145
20192	74	Response	21	n/a	n/a	n/a	1307369	12537	1	n/a	n/a	n/a	n/a	n/a	n/a
20192	76	Picture	trial_start	trial_start	n/a	n/a	1326665	0	1	667	7	0	next	other	0
20192	76	Picture	5; 30; P; pictures//target//peacock.jpg	5	30	P	1327332	667	7	26000	7	580	next	miss	0
20192	76	Sound	5; 0; P; sounds//peace.wav	5	0	P	1327336	670	2	n/a	n/a	670	n/a	hit	149
20192	76	Response	11	n/a	n/a	n/a	1337108	10442	1	n/a	n/a	n/a	n/a	n/a	n/a
20192	78	Picture	trial_start	trial_start	n/a	n/a	1358499	0	1	667	7	0	next	other	0
20192	78	Picture	6; 10; UN_0; pictures//target//brick.jpg	6	10	UN_0	1359166	667	7	24833	7	580	next	miss	0
